"submit.date","submit.time","trial.num","gazeLength","interval","numPic","browser","comments","condition","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","day.and.time","intervalNum","trials","trial_category","include","first.trial","numPicN","block","subid","final_faceIdx","include_good_rt","condition_trial","correct","mean_acc_exp","correct_exposure","rt_exposure"
"Jan 09 2015","07:05:33",21,"Live","Three",4,"Safari","          ","No-socialFirst",8,"Same",1,"Novel33",3,"Novel33",3,3468,"down-right-4sec",2,"(Jan 09 2015 07:05:33)",3,36,"exposure",TRUE,FALSE,4,"second",3,3,"include","social",TRUE,0.875,TRUE,3468
"Jan 09 2015","07:05:33",22,"Live","Three",4,"Safari","          ","No-socialFirst",9,"Switch",1,"Novel48",1,"Novel4",0,2183,"up-right-4sec",3,"(Jan 09 2015 07:05:33)",3,36,"exposure",TRUE,FALSE,4,"second",3,1,"include","social",TRUE,0.875,TRUE,2183
"Jan 09 2015","07:05:33",23,"Live","Three",4,"Safari","          ","No-socialFirst",10,"Same",0,"Novel123",0,"Novel123",0,3704,"down-right-4sec",2,"(Jan 09 2015 07:05:33)",3,36,"exposure",TRUE,FALSE,4,"second",3,3,"include","social",FALSE,0.875,FALSE,3704
"Jan 09 2015","07:05:33",24,"Live","Three",4,"Safari","          ","No-socialFirst",11,"Switch",0,"Novel76",1,"Novel14",0,1201,"up-right-4sec",3,"(Jan 09 2015 07:05:33)",3,36,"exposure",TRUE,FALSE,4,"second",3,1,"include","social",TRUE,0.875,TRUE,1201
"Jan 09 2015","07:05:33",25,"Live","Three",4,"Safari","          ","No-socialFirst",8,"Same",1,"Novel33",3,"Novel33",3,1725,"straight-ahead",-1,"(Jan 09 2015 07:05:33)",3,36,"test",TRUE,FALSE,4,"second",3,-1,"include","social",TRUE,0.875,TRUE,3468
"Jan 09 2015","07:05:33",26,"Live","Three",4,"Safari","          ","No-socialFirst",9,"Switch",1,"Novel127",1,"Novel4",0,2196,"straight-ahead",-1,"(Jan 09 2015 07:05:33)",3,36,"test",TRUE,FALSE,4,"second",3,-1,"include","social",FALSE,0.875,TRUE,2183
"Jan 09 2015","07:05:33",27,"Live","Three",4,"Safari","          ","No-socialFirst",10,"Same",0,"Novel123",3,"Novel123",0,2112,"straight-ahead",-1,"(Jan 09 2015 07:05:33)",3,36,"test",TRUE,FALSE,4,"second",3,-1,"include","social",TRUE,0.875,FALSE,3704
"Jan 09 2015","07:05:33",28,"Live","Three",4,"Safari","          ","No-socialFirst",11,"Switch",0,"Novel14",1,"Novel14",0,2262,"straight-ahead",-1,"(Jan 09 2015 07:05:33)",3,36,"test",TRUE,FALSE,4,"second",3,-1,"include","social",TRUE,0.875,TRUE,1201
"Jan 09 2015","07:05:33",29,"Live","Three",4,"Safari","          ","No-socialFirst",12,"Same",1,"Novel31",0,"Novel31",0,1557,"up-left-4sec",1,"(Jan 09 2015 07:05:33)",3,36,"exposure",TRUE,FALSE,4,"second",3,0,"include","social",TRUE,0.875,TRUE,1557
"Jan 09 2015","07:05:33",30,"Live","Three",4,"Safari","          ","No-socialFirst",13,"Switch",1,"Novel126",1,"Novel36",3,1006,"up-right-4sec",3,"(Jan 09 2015 07:05:33)",3,36,"exposure",TRUE,FALSE,4,"second",3,1,"include","social",TRUE,0.875,TRUE,1006
"Jan 09 2015","07:05:33",31,"Live","Three",4,"Safari","          ","No-socialFirst",14,"Same",0,"Novel125",0,"Novel125",0,1123,"up-left-4sec",1,"(Jan 09 2015 07:05:33)",3,36,"exposure",TRUE,FALSE,4,"second",3,0,"include","social",TRUE,0.875,TRUE,1123
"Jan 09 2015","07:05:33",32,"Live","Three",4,"Safari","          ","No-socialFirst",15,"Switch",0,"Novel139",1,"Novel29",2,941,"up-right-4sec",3,"(Jan 09 2015 07:05:33)",3,36,"exposure",TRUE,FALSE,4,"second",3,1,"include","social",TRUE,0.875,TRUE,941
"Jan 09 2015","07:05:33",33,"Live","Three",4,"Safari","          ","No-socialFirst",12,"Same",1,"Novel31",0,"Novel31",0,1236,"straight-ahead",-1,"(Jan 09 2015 07:05:33)",3,36,"test",TRUE,FALSE,4,"second",3,-1,"include","social",TRUE,0.875,TRUE,1557
"Jan 09 2015","07:05:33",34,"Live","Three",4,"Safari","          ","No-socialFirst",13,"Switch",1,"Novel45",2,"Novel36",3,3614,"straight-ahead",-1,"(Jan 09 2015 07:05:33)",3,36,"test",TRUE,FALSE,4,"second",3,-1,"include","social",FALSE,0.875,TRUE,1006
"Jan 09 2015","07:05:33",35,"Live","Three",4,"Safari","          ","No-socialFirst",14,"Same",0,"Novel74",3,"Novel125",0,804,"straight-ahead",-1,"(Jan 09 2015 07:05:33)",3,36,"test",TRUE,FALSE,4,"second",3,-1,"include","social",FALSE,0.875,TRUE,1123
"Jan 09 2015","07:05:33",36,"Live","Three",4,"Safari","          ","No-socialFirst",15,"Switch",0,"Novel47",2,"Novel29",2,3118,"straight-ahead",-1,"(Jan 09 2015 07:05:33)",3,36,"test",TRUE,FALSE,4,"second",3,-1,"include","social",FALSE,0.875,TRUE,941
"Jan 08 2015","23:11:29",1,"Live","Three",4,"Chrome","          ","No-socialFirst",0,"Switch",0,"squirrel",0,"",0,820,"up-left-4sec",0,"(Jan 08 2015 23:11:29)",3,36,"example",TRUE,FALSE,4,"first",4,2,"include","no-social",FALSE,1,NA,4815
"Jan 08 2015","23:11:29",2,"Live","Three",4,"Chrome","          ","No-socialFirst",0,"Switch",0,"squirrel",0,"",0,490,"up-left-4sec",0,"(Jan 08 2015 23:11:29)",3,36,"example",TRUE,FALSE,4,"first",4,2,"include","no-social",FALSE,1,NA,4815
"Jan 08 2015","23:11:29",3,"Live","Three",4,"Chrome","          ","No-socialFirst",0,"Switch",0,"tomato",1,"",0,354,"up-right-4sec",0,"(Jan 08 2015 23:11:29)",3,36,"example",TRUE,FALSE,4,"first",4,2,"exclude","no-social",FALSE,1,NA,4815
"Jan 08 2015","23:11:29",4,"Live","Three",4,"Chrome","          ","No-socialFirst",0,"Switch",0,"tomato",2,"",0,433,"down-left-4sec",0,"(Jan 08 2015 23:11:29)",3,36,"example",TRUE,FALSE,4,"first",4,2,"include","no-social",TRUE,1,NA,4815
"Jan 08 2015","23:11:29",5,"Live","Three",4,"Chrome","          ","No-socialFirst",0,"Switch",0,"Novel134",0,"Novel133",1,4815,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"first",4,-1,"include","no-social",NA,1,NA,4815
"Jan 08 2015","23:11:29",6,"Live","Three",4,"Chrome","          ","No-socialFirst",1,"Same",0,"Novel92",2,"Novel92",2,6970,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"first",4,-1,"include","no-social",NA,1,NA,6970
"Jan 08 2015","23:11:29",7,"Live","Three",4,"Chrome","          ","No-socialFirst",2,"Switch",0,"Novel43",2,"Novel68",1,4301,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"first",4,-1,"include","no-social",NA,1,NA,4301
"Jan 08 2015","23:11:29",8,"Live","Three",4,"Chrome","          ","No-socialFirst",3,"Same",1,"Novel95",2,"Novel95",2,1582,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"first",4,-1,"include","no-social",NA,1,NA,1582
"Jan 08 2015","23:11:29",9,"Live","Three",4,"Chrome","          ","No-socialFirst",0,"Switch",0,"Novel133",2,"Novel133",1,1735,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,TRUE,4,"first",4,-1,"include","no-social",TRUE,1,NA,4815
"Jan 08 2015","23:11:29",10,"Live","Three",4,"Chrome","          ","No-socialFirst",1,"Same",0,"Novel92",3,"Novel92",2,2772,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"first",4,-1,"include","no-social",TRUE,1,NA,6970
"Jan 08 2015","23:11:29",11,"Live","Three",4,"Chrome","          ","No-socialFirst",2,"Switch",0,"Novel68",2,"Novel68",1,2349,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"first",4,-1,"include","no-social",TRUE,1,NA,4301
"Jan 08 2015","23:11:29",12,"Live","Three",4,"Chrome","          ","No-socialFirst",3,"Same",1,"Novel95",2,"Novel95",2,677,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"first",4,-1,"include","no-social",TRUE,1,NA,1582
"Jan 08 2015","23:11:29",13,"Live","Three",4,"Chrome","          ","No-socialFirst",4,"Switch",1,"Novel81",1,"Novel28",0,3786,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"first",4,-1,"include","no-social",NA,1,NA,3786
"Jan 08 2015","23:11:29",14,"Live","Three",4,"Chrome","          ","No-socialFirst",5,"Same",1,"Novel129",2,"Novel129",2,2951,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"first",4,-1,"include","no-social",NA,1,NA,2951
"Jan 08 2015","23:11:29",15,"Live","Three",4,"Chrome","          ","No-socialFirst",6,"Switch",1,"Novel123",0,"Novel1",2,3176,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"first",4,-1,"include","no-social",NA,1,NA,3176
"Jan 08 2015","23:11:29",16,"Live","Three",4,"Chrome","          ","No-socialFirst",7,"Same",0,"Novel29",0,"Novel29",0,1297,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"first",4,-1,"include","no-social",NA,1,NA,1297
"Jan 08 2015","23:11:29",17,"Live","Three",4,"Chrome","          ","No-socialFirst",4,"Switch",1,"Novel28",0,"Novel28",0,3770,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"first",4,-1,"include","no-social",TRUE,1,NA,3786
"Jan 08 2015","23:11:29",18,"Live","Three",4,"Chrome","          ","No-socialFirst",5,"Same",1,"Novel129",2,"Novel129",2,1130,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"first",4,-1,"include","no-social",TRUE,1,NA,2951
"Jan 08 2015","23:11:29",19,"Live","Three",4,"Chrome","          ","No-socialFirst",6,"Switch",1,"Novel25",0,"Novel1",2,1123,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"first",4,-1,"include","no-social",FALSE,1,NA,3176
"Jan 08 2015","23:11:29",20,"Live","Three",4,"Chrome","          ","No-socialFirst",7,"Same",0,"Novel29",1,"Novel29",0,2090,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"first",4,-1,"include","no-social",TRUE,1,NA,1297
"Jan 08 2015","23:11:29",21,"Live","Three",4,"Chrome","          ","No-socialFirst",8,"Switch",0,"Novel64",3,"Novel140",0,1186,"down-right-4sec",2,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"second",4,3,"include","social",TRUE,1,TRUE,1186
"Jan 08 2015","23:11:29",22,"Live","Three",4,"Chrome","          ","No-socialFirst",9,"Same",0,"Novel8",2,"Novel8",2,946,"down-left-4sec",0,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"second",4,2,"include","social",TRUE,1,TRUE,946
"Jan 08 2015","23:11:29",23,"Live","Three",4,"Chrome","          ","No-socialFirst",10,"Switch",0,"Novel85",2,"Novel60",0,603,"down-left-4sec",0,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"second",4,2,"include","social",TRUE,1,TRUE,603
"Jan 08 2015","23:11:29",24,"Live","Three",4,"Chrome","          ","No-socialFirst",11,"Same",1,"Novel119",0,"Novel119",0,350,"up-left-4sec",1,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"second",4,0,"exclude","social",TRUE,1,TRUE,350
"Jan 08 2015","23:11:29",25,"Live","Three",4,"Chrome","          ","No-socialFirst",8,"Switch",0,"Novel88",1,"Novel140",0,5631,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"second",4,-1,"include","social",FALSE,1,TRUE,1186
"Jan 08 2015","23:11:29",26,"Live","Three",4,"Chrome","          ","No-socialFirst",9,"Same",0,"Novel8",0,"Novel8",2,356,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"second",4,-1,"exclude","social",TRUE,1,TRUE,946
"Jan 08 2015","23:11:29",27,"Live","Three",4,"Chrome","          ","No-socialFirst",10,"Switch",0,"Novel55",2,"Novel60",0,1221,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"second",4,-1,"include","social",FALSE,1,TRUE,603
"Jan 08 2015","23:11:29",28,"Live","Three",4,"Chrome","          ","No-socialFirst",11,"Same",1,"Novel119",0,"Novel119",0,441,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"second",4,-1,"include","social",TRUE,1,TRUE,350
"Jan 08 2015","23:11:29",29,"Live","Three",4,"Chrome","          ","No-socialFirst",12,"Switch",1,"Novel11",3,"Novel101",1,2390,"down-right-4sec",2,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"second",4,3,"include","social",TRUE,1,TRUE,2390
"Jan 08 2015","23:11:29",30,"Live","Three",4,"Chrome","          ","No-socialFirst",13,"Same",1,"Novel15",2,"Novel15",2,489,"down-left-4sec",0,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"second",4,2,"include","social",TRUE,1,TRUE,489
"Jan 08 2015","23:11:29",31,"Live","Three",4,"Chrome","          ","No-socialFirst",14,"Switch",1,"Novel35",2,"Novel13",0,975,"down-left-4sec",0,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"second",4,2,"include","social",TRUE,1,TRUE,975
"Jan 08 2015","23:11:29",32,"Live","Three",4,"Chrome","          ","No-socialFirst",15,"Same",0,"Novel109",1,"Novel109",1,439,"up-right-4sec",3,"(Jan 08 2015 23:11:29)",3,36,"exposure",TRUE,FALSE,4,"second",4,1,"include","social",TRUE,1,TRUE,439
"Jan 08 2015","23:11:29",33,"Live","Three",4,"Chrome","          ","No-socialFirst",12,"Switch",1,"Novel78",3,"Novel101",1,1565,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"second",4,-1,"include","social",FALSE,1,TRUE,2390
"Jan 08 2015","23:11:29",34,"Live","Three",4,"Chrome","          ","No-socialFirst",13,"Same",1,"Novel15",2,"Novel15",2,280,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"second",4,-1,"exclude","social",TRUE,1,TRUE,489
"Jan 08 2015","23:11:29",35,"Live","Three",4,"Chrome","          ","No-socialFirst",14,"Switch",1,"Novel99",1,"Novel13",0,2073,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"second",4,-1,"include","social",FALSE,1,TRUE,975
"Jan 08 2015","23:11:29",36,"Live","Three",4,"Chrome","          ","No-socialFirst",15,"Same",0,"Novel109",2,"Novel109",1,1430,"straight-ahead",-1,"(Jan 08 2015 23:11:29)",3,36,"test",TRUE,FALSE,4,"second",4,-1,"include","social",TRUE,1,TRUE,439
"Jan 09 2015","05:51:30",1,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",0,"Switch",0,"squirrel",0,"",0,1253,"up-left-4sec",0,"(Jan 09 2015 05:51:30)",3,36,"example",TRUE,FALSE,4,"first",5,2,"include","social",FALSE,1,TRUE,1206
"Jan 09 2015","05:51:30",2,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",0,"Switch",0,"squirrel",0,"",0,689,"up-left-4sec",0,"(Jan 09 2015 05:51:30)",3,36,"example",TRUE,FALSE,4,"first",5,2,"include","social",FALSE,1,TRUE,1206
"Jan 09 2015","05:51:30",3,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",0,"Switch",0,"tomato",1,"",0,457,"up-right-4sec",0,"(Jan 09 2015 05:51:30)",3,36,"example",TRUE,FALSE,4,"first",5,2,"include","social",FALSE,1,TRUE,1206
"Jan 09 2015","05:51:30",4,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",0,"Switch",0,"tomato",2,"",0,444,"down-left-4sec",0,"(Jan 09 2015 05:51:30)",3,36,"example",TRUE,FALSE,4,"first",5,2,"include","social",TRUE,1,TRUE,1206
"Jan 09 2015","05:51:30",5,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",0,"Switch",0,"Novel25",2,"Novel56",1,1206,"down-left-4sec",0,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"first",5,2,"include","social",TRUE,1,TRUE,1206
"Jan 09 2015","05:51:30",6,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",1,"Same",1,"Novel81",3,"Novel81",3,415,"down-right-4sec",2,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"first",5,3,"include","social",TRUE,1,TRUE,415
"Jan 09 2015","05:51:30",7,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",2,"Switch",1,"Novel2",0,"Novel43",1,316,"up-left-4sec",1,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"first",5,0,"exclude","social",TRUE,1,TRUE,316
"Jan 09 2015","05:51:30",8,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",3,"Same",1,"Novel41",0,"Novel41",0,142,"up-left-4sec",1,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"first",5,0,"exclude","social",TRUE,1,TRUE,142
"Jan 09 2015","05:51:30",9,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",0,"Switch",0,"Novel56",2,"Novel56",1,3142,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,TRUE,4,"first",5,-1,"include","social",TRUE,1,TRUE,1206
"Jan 09 2015","05:51:30",10,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",1,"Same",1,"Novel81",3,"Novel81",3,1474,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"first",5,-1,"include","social",TRUE,1,TRUE,415
"Jan 09 2015","05:51:30",11,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",2,"Switch",1,"Novel53",0,"Novel43",1,1001,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"first",5,-1,"include","social",FALSE,1,TRUE,316
"Jan 09 2015","05:51:30",12,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",3,"Same",1,"Novel41",0,"Novel41",0,434,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"first",5,-1,"include","social",TRUE,1,TRUE,142
"Jan 09 2015","05:51:30",13,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",4,"Switch",0,"Novel121",1,"Novel29",0,1062,"up-right-4sec",3,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"first",5,1,"include","social",TRUE,1,TRUE,1062
"Jan 09 2015","05:51:30",14,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",5,"Same",0,"Novel116",1,"Novel116",1,616,"up-right-4sec",3,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"first",5,1,"include","social",TRUE,1,TRUE,616
"Jan 09 2015","05:51:30",15,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",6,"Switch",1,"Novel137",0,"Novel42",2,582,"up-left-4sec",1,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"first",5,0,"include","social",TRUE,1,TRUE,582
"Jan 09 2015","05:51:30",16,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",7,"Same",0,"Novel64",0,"Novel64",0,503,"up-left-4sec",1,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"first",5,0,"include","social",TRUE,1,TRUE,503
"Jan 09 2015","05:51:30",17,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",4,"Switch",0,"Novel29",3,"Novel29",0,2230,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"first",5,-1,"include","social",TRUE,1,TRUE,1062
"Jan 09 2015","05:51:30",18,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",5,"Same",0,"Novel116",3,"Novel116",1,456,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"first",5,-1,"include","social",TRUE,1,TRUE,616
"Jan 09 2015","05:51:30",19,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",6,"Switch",1,"Novel21",0,"Novel42",2,929,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"first",5,-1,"include","social",FALSE,1,TRUE,582
"Jan 09 2015","05:51:30",20,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",7,"Same",0,"Novel64",3,"Novel64",0,323,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"first",5,-1,"exclude","social",TRUE,1,TRUE,503
"Jan 09 2015","05:51:30",21,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",8,"Switch",0,"Novel80",0,"Novel13",3,2620,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"second",5,-1,"include","no-social",NA,1,NA,2620
"Jan 09 2015","05:51:30",22,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",9,"Same",1,"Novel110",3,"Novel110",3,2413,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"second",5,-1,"include","no-social",NA,1,NA,2413
"Jan 09 2015","05:51:30",23,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",10,"Switch",1,"Novel129",3,"Novel122",1,1690,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"second",5,-1,"include","no-social",NA,1,NA,1690
"Jan 09 2015","05:51:30",24,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",11,"Same",1,"Novel125",3,"Novel125",3,893,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"second",5,-1,"include","no-social",NA,1,NA,893
"Jan 09 2015","05:51:30",25,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",8,"Switch",0,"Novel85",3,"Novel13",3,1003,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"second",5,-1,"include","no-social",FALSE,1,NA,2620
"Jan 09 2015","05:51:30",26,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",9,"Same",1,"Novel110",3,"Novel110",3,772,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"second",5,-1,"include","no-social",TRUE,1,NA,2413
"Jan 09 2015","05:51:30",27,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",10,"Switch",1,"Novel122",1,"Novel122",1,2230,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"second",5,-1,"include","no-social",TRUE,1,NA,1690
"Jan 09 2015","05:51:30",28,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",11,"Same",1,"Novel125",3,"Novel125",3,1557,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"second",5,-1,"include","no-social",TRUE,1,NA,893
"Jan 09 2015","05:51:30",29,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",12,"Switch",0,"Novel92",3,"Novel5",1,287,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"second",5,-1,"exclude","no-social",NA,1,NA,287
"Jan 09 2015","05:51:30",30,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",13,"Same",0,"Novel28",0,"Novel28",0,243,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"second",5,-1,"exclude","no-social",NA,1,NA,243
"Jan 09 2015","05:51:30",31,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",14,"Switch",1,"Novel108",1,"Novel73",0,1020,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"second",5,-1,"include","no-social",NA,1,NA,1020
"Jan 09 2015","05:51:30",32,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",15,"Same",0,"Novel40",1,"Novel40",1,4217,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"exposure",TRUE,FALSE,4,"second",5,-1,"include","no-social",NA,1,NA,4217
"Jan 09 2015","05:51:30",33,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",12,"Switch",0,"Novel15",1,"Novel5",1,2247,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"second",5,-1,"include","no-social",FALSE,1,NA,287
"Jan 09 2015","05:51:30",34,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",13,"Same",0,"Novel28",1,"Novel28",0,203,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"second",5,-1,"exclude","no-social",TRUE,1,NA,243
"Jan 09 2015","05:51:30",35,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",14,"Switch",1,"Novel111",2,"Novel73",0,1143,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"second",5,-1,"include","no-social",FALSE,1,NA,1020
"Jan 09 2015","05:51:30",36,"Live","Three",4,"Chrome","Odd study          ","SocialFirst",15,"Same",0,"Novel40",0,"Novel40",1,467,"straight-ahead",-1,"(Jan 09 2015 05:51:30)",3,36,"test",TRUE,FALSE,4,"second",5,-1,"include","no-social",TRUE,1,NA,4217
"Jan 08 2015","20:17:05",1,"Live","Three",4,"Chrome","          Nothing was broken. The survey worked fine.","No-socialFirst",0,"Switch",1,"squirrel",0,"",0,1645,"up-left-4sec",0,"(Jan 08 2015 20:17:05)",3,36,"example",TRUE,FALSE,4,"first",6,2,"include","no-social",FALSE,0.75,NA,8942
