"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","numPic","interval","test","day.and.time","correct","include","first.trial","numPicN","intervalN"
"134","A10NEFAVKVWB8H","Aug 11 2013","22:05:02",16,5,"Switch",1,"Novel11",3,"Novel31",4,4289,"8","0",1,(Aug 11 2013 22:05:02),FALSE,TRUE,FALSE,8,0
"135","A10NEFAVKVWB8H","Aug 11 2013","22:05:02",18,6,"Same",0,"Novel69",0,"Novel15",1,3792,"8","0",1,(Aug 11 2013 22:05:02),FALSE,TRUE,FALSE,8,0
"136","A10NEFAVKVWB8H","Aug 11 2013","22:05:02",20,7,"Switch",0,"Novel66",2,"Novel12",4,2857,"8","0",1,(Aug 11 2013 22:05:02),FALSE,TRUE,FALSE,8,0
"137","A10XYFXQYJKBXF","Aug 11 2013","12:25:03",9,0,"Switch",1,"Novel78",1,"Novel78",1,2365,"2","3",1,(Aug 11 2013 12:25:03),TRUE,TRUE,TRUE,2,3
"138","A10XYFXQYJKBXF","Aug 11 2013","12:25:03",10,1,"Same",1,"Novel120",0,"Novel120",0,2148,"2","3",1,(Aug 11 2013 12:25:03),TRUE,TRUE,FALSE,2,3
"139","A10XYFXQYJKBXF","Aug 11 2013","12:25:03",11,2,"Switch",0,"Novel37",1,"Novel37",0,1789,"2","3",1,(Aug 11 2013 12:25:03),TRUE,TRUE,FALSE,2,3
"140","A10XYFXQYJKBXF","Aug 11 2013","12:25:03",12,3,"Same",0,"Novel49",0,"Novel49",1,2764,"2","3",1,(Aug 11 2013 12:25:03),TRUE,TRUE,FALSE,2,3
"141","A10XYFXQYJKBXF","Aug 11 2013","12:25:03",17,4,"Switch",1,"Novel106",0,"Novel14",1,1373,"2","3",1,(Aug 11 2013 12:25:03),FALSE,TRUE,FALSE,2,3
"142","A10XYFXQYJKBXF","Aug 11 2013","12:25:03",18,5,"Same",0,"Novel131",0,"Novel105",0,1348,"2","3",1,(Aug 11 2013 12:25:03),FALSE,TRUE,FALSE,2,3
"143","A10XYFXQYJKBXF","Aug 11 2013","12:25:03",19,6,"Switch",0,"Novel101",1,"Novel101",0,1832,"2","3",1,(Aug 11 2013 12:25:03),TRUE,TRUE,FALSE,2,3
"144","A10XYFXQYJKBXF","Aug 11 2013","12:25:03",20,7,"Same",1,"Novel74",0,"Novel63",1,1385,"2","3",1,(Aug 11 2013 12:25:03),FALSE,TRUE,FALSE,2,3
"145","A113WRFSPYMYVR","Aug 12 2013","06:47:19",13,0,"Same",0,"Novel11",0,"Novel11",1,1048,"3","7",1,(Aug 12 2013 06:47:19),TRUE,TRUE,TRUE,3,7
"146","A113WRFSPYMYVR","Aug 12 2013","06:47:19",14,1,"Switch",1,"Novel69",1,"Novel69",1,2216,"3","7",1,(Aug 12 2013 06:47:19),TRUE,TRUE,FALSE,3,7
"147","A113WRFSPYMYVR","Aug 12 2013","06:47:19",15,2,"Same",0,"Novel128",0,"Novel128",1,2076,"3","7",1,(Aug 12 2013 06:47:19),TRUE,TRUE,FALSE,3,7
"148","A113WRFSPYMYVR","Aug 12 2013","06:47:19",16,3,"Switch",1,"Novel1",1,"Novel1",1,2051,"3","7",1,(Aug 12 2013 06:47:19),TRUE,TRUE,FALSE,3,7
"149","A113WRFSPYMYVR","Aug 12 2013","06:47:19",17,4,"Same",1,"Novel133",0,"Novel133",0,2649,"3","7",1,(Aug 12 2013 06:47:19),TRUE,TRUE,FALSE,3,7
"150","A113WRFSPYMYVR","Aug 12 2013","06:47:19",18,5,"Switch",0,"Novel104",2,"Novel104",1,1022,"3","7",1,(Aug 12 2013 06:47:19),TRUE,TRUE,FALSE,3,7
"151","A113WRFSPYMYVR","Aug 12 2013","06:47:19",19,6,"Same",1,"Novel93",1,"Novel93",1,1896,"3","7",1,(Aug 12 2013 06:47:19),TRUE,TRUE,FALSE,3,7
"152","A113WRFSPYMYVR","Aug 12 2013","06:47:19",20,7,"Switch",0,"Novel90",2,"Novel102",0,1465,"3","7",1,(Aug 12 2013 06:47:19),FALSE,TRUE,FALSE,3,7
"153","A11ANA7JWRJUZG","Apr 07 2013","10:55:15",13,0,"Switch",0,"Novel113",2,"Novel113",1,3610,"3","7",1,(Apr 07 2013 10:55:15),TRUE,TRUE,TRUE,3,7
"154","A11ANA7JWRJUZG","Apr 07 2013","10:55:15",14,1,"Same",1,"Novel94",1,"Novel94",1,1612,"3","7",1,(Apr 07 2013 10:55:15),TRUE,TRUE,FALSE,3,7
"155","A11ANA7JWRJUZG","Apr 07 2013","10:55:15",15,2,"Switch",1,"Novel112",1,"Novel112",1,1360,"3","7",1,(Apr 07 2013 10:55:15),TRUE,TRUE,FALSE,3,7
"156","A11ANA7JWRJUZG","Apr 07 2013","10:55:15",16,3,"Same",0,"Novel69",2,"Novel69",0,1063,"3","7",1,(Apr 07 2013 10:55:15),TRUE,TRUE,FALSE,3,7
"157","A11ANA7JWRJUZG","Apr 07 2013","10:55:15",17,4,"Switch",0,"Novel27",0,"Novel27",1,1267,"3","7",1,(Apr 07 2013 10:55:15),TRUE,TRUE,FALSE,3,7
"158","A11ANA7JWRJUZG","Apr 07 2013","10:55:15",18,5,"Same",1,"Novel75",1,"Novel75",1,1044,"3","7",1,(Apr 07 2013 10:55:15),TRUE,TRUE,FALSE,3,7
"159","A11ANA7JWRJUZG","Apr 07 2013","10:55:15",19,6,"Switch",1,"Novel50",1,"Novel50",1,1354,"3","7",1,(Apr 07 2013 10:55:15),TRUE,TRUE,FALSE,3,7
"160","A11ANA7JWRJUZG","Apr 07 2013","10:55:15",20,7,"Same",0,"Novel140",0,"Novel140",2,994,"3","7",1,(Apr 07 2013 10:55:15),TRUE,TRUE,FALSE,3,7
"161","A11RULJVT562QN","Aug 11 2013","23:16:09",7,0,"Switch",1,"Novel98",2,"Novel98",2,1870,"3","1",1,(Aug 11 2013 23:16:09),TRUE,TRUE,TRUE,3,1
"162","A11RULJVT562QN","Aug 11 2013","23:16:09",8,1,"Same",0,"Novel133",2,"Novel126",1,2573,"3","1",1,(Aug 11 2013 23:16:09),FALSE,TRUE,FALSE,3,1
"163","A11RULJVT562QN","Aug 11 2013","23:16:09",11,2,"Switch",1,"Novel136",0,"Novel136",0,1943,"3","1",1,(Aug 11 2013 23:16:09),TRUE,TRUE,FALSE,3,1
"164","A11RULJVT562QN","Aug 11 2013","23:16:09",12,3,"Same",1,"Novel88",0,"Novel88",0,2044,"3","1",1,(Aug 11 2013 23:16:09),TRUE,TRUE,FALSE,3,1
"165","A11RULJVT562QN","Aug 11 2013","23:16:09",15,4,"Switch",0,"Novel123",2,"Novel122",1,2269,"3","1",1,(Aug 11 2013 23:16:09),FALSE,TRUE,FALSE,3,1
"166","A11RULJVT562QN","Aug 11 2013","23:16:09",16,5,"Same",0,"Novel87",2,"Novel87",1,1640,"3","1",1,(Aug 11 2013 23:16:09),TRUE,TRUE,FALSE,3,1
"167","A11RULJVT562QN","Aug 11 2013","23:16:09",19,6,"Switch",0,"Novel76",2,"Novel76",0,1507,"3","1",1,(Aug 11 2013 23:16:09),TRUE,TRUE,FALSE,3,1
"168","A11RULJVT562QN","Aug 11 2013","23:16:09",20,7,"Same",1,"Novel37",0,"Novel37",0,2199,"3","1",1,(Aug 11 2013 23:16:09),TRUE,TRUE,FALSE,3,1
"169","A11YOOX5ZN0Z9C","Aug 11 2013","13:48:35",6,0,"Switch",1,"Novel27",1,"Novel27",1,2240,"3","0",1,(Aug 11 2013 13:48:35),TRUE,TRUE,TRUE,3,0
"170","A11YOOX5ZN0Z9C","Aug 11 2013","13:48:35",8,1,"Same",0,"Novel139",1,"Novel139",0,1260,"3","0",1,(Aug 11 2013 13:48:35),TRUE,TRUE,FALSE,3,0
"171","A11YOOX5ZN0Z9C","Aug 11 2013","13:48:35",10,2,"Switch",0,"Novel21",0,"Novel21",2,1355,"3","0",1,(Aug 11 2013 13:48:35),TRUE,TRUE,FALSE,3,0
"172","A11YOOX5ZN0Z9C","Aug 11 2013","13:48:35",12,3,"Same",1,"Novel98",2,"Novel98",2,661,"3","0",1,(Aug 11 2013 13:48:35),TRUE,TRUE,FALSE,3,0
"173","A11YOOX5ZN0Z9C","Aug 11 2013","13:48:35",14,4,"Switch",0,"Novel133",0,"Novel133",1,1115,"3","0",1,(Aug 11 2013 13:48:35),TRUE,TRUE,FALSE,3,0
"174","A11YOOX5ZN0Z9C","Aug 11 2013","13:48:35",16,5,"Same",1,"Novel138",1,"Novel138",1,717,"3","0",1,(Aug 11 2013 13:48:35),TRUE,TRUE,FALSE,3,0
"175","A11YOOX5ZN0Z9C","Aug 11 2013","13:48:35",18,6,"Switch",1,"Novel85",1,"Novel85",1,1606,"3","0",1,(Aug 11 2013 13:48:35),TRUE,TRUE,FALSE,3,0
"176","A11YOOX5ZN0Z9C","Aug 11 2013","13:48:35",20,7,"Same",0,"Novel89",1,"Novel89",2,1020,"3","0",1,(Aug 11 2013 13:48:35),TRUE,TRUE,FALSE,3,0
"177","A11YS0T8MV3Q7C","Aug 12 2013","04:53:22",7,0,"Same",0,"Novel59",7,"Novel59",5,1750,"8","1",1,(Aug 12 2013 04:53:22),TRUE,TRUE,TRUE,8,1
"178","A11YS0T8MV3Q7C","Aug 12 2013","04:53:22",8,1,"Switch",1,"Novel51",7,"Novel82",5,4783,"8","1",1,(Aug 12 2013 04:53:22),FALSE,TRUE,FALSE,8,1
"179","A11YS0T8MV3Q7C","Aug 12 2013","04:53:22",11,2,"Same",1,"Novel81",0,"Novel81",0,1971,"8","1",1,(Aug 12 2013 04:53:22),TRUE,TRUE,FALSE,8,1
"180","A11YS0T8MV3Q7C","Aug 12 2013","04:53:22",12,3,"Switch",0,"Novel5",4,"Novel10",7,5988,"8","1",1,(Aug 12 2013 04:53:22),FALSE,TRUE,FALSE,8,1
"181","A11YS0T8MV3Q7C","Aug 12 2013","04:53:22",15,4,"Same",1,"Novel52",4,"Novel52",4,1645,"8","1",1,(Aug 12 2013 04:53:22),TRUE,TRUE,FALSE,8,1
"182","A11YS0T8MV3Q7C","Aug 12 2013","04:53:22",16,5,"Switch",1,"Novel21",2,"Novel21",2,2594,"8","1",1,(Aug 12 2013 04:53:22),TRUE,TRUE,FALSE,8,1
"183","A11YS0T8MV3Q7C","Aug 12 2013","04:53:22",19,6,"Same",0,"Novel33",0,"Novel33",1,2042,"8","1",1,(Aug 12 2013 04:53:22),TRUE,TRUE,FALSE,8,1
"184","A11YS0T8MV3Q7C","Aug 12 2013","04:53:22",20,7,"Switch",0,"Novel58",3,"Novel58",7,5345,"8","1",1,(Aug 12 2013 04:53:22),TRUE,TRUE,FALSE,8,1
"185","A11ZZ2OY04S64C","Apr 03 2013","03:51:50",9,0,"Same",0,"Novel45",5,"Novel45",7,2899,"8","3",1,(Apr 03 2013 03:51:50),TRUE,TRUE,TRUE,8,3
"186","A11ZZ2OY04S64C","Apr 03 2013","03:51:50",10,1,"Switch",0,"Novel136",4,"Novel47",0,6421,"8","3",1,(Apr 03 2013 03:51:50),FALSE,TRUE,FALSE,8,3
"187","A11ZZ2OY04S64C","Apr 03 2013","03:51:50",11,2,"Same",1,"Novel138",4,"Novel138",4,2204,"8","3",1,(Apr 03 2013 03:51:50),TRUE,TRUE,FALSE,8,3
"188","A11ZZ2OY04S64C","Apr 03 2013","03:51:50",12,3,"Switch",0,"Novel8",6,"Novel8",1,6153,"8","3",1,(Apr 03 2013 03:51:50),TRUE,TRUE,FALSE,8,3
"189","A11ZZ2OY04S64C","Apr 03 2013","03:51:50",17,4,"Same",0,"Novel22",7,"Novel22",1,1956,"8","3",1,(Apr 03 2013 03:51:50),TRUE,TRUE,FALSE,8,3
"190","A11ZZ2OY04S64C","Apr 03 2013","03:51:50",18,5,"Switch",1,"Novel85",0,"Novel85",0,4657,"8","3",1,(Apr 03 2013 03:51:50),TRUE,TRUE,FALSE,8,3
"191","A11ZZ2OY04S64C","Apr 03 2013","03:51:50",19,6,"Same",1,"Novel30",7,"Novel30",7,2750,"8","3",1,(Apr 03 2013 03:51:50),TRUE,TRUE,FALSE,8,3
"192","A11ZZ2OY04S64C","Apr 03 2013","03:51:50",20,7,"Switch",1,"Novel37",7,"Novel72",2,3736,"8","3",1,(Apr 03 2013 03:51:50),FALSE,TRUE,FALSE,8,3
"193","A124IF79B16MHB","Aug 11 2013","21:04:44",9,0,"Same",0,"Novel112",4,"Novel92",3,5579,"8","3",1,(Aug 11 2013 21:04:44),FALSE,TRUE,TRUE,8,3
"194","A124IF79B16MHB","Aug 11 2013","21:04:44",10,1,"Switch",0,"Novel46",4,"Novel86",4,7287,"8","3",1,(Aug 11 2013 21:04:44),FALSE,TRUE,FALSE,8,3
"195","A124IF79B16MHB","Aug 11 2013","21:04:44",11,2,"Same",0,"Novel104",3,"Novel104",1,2385,"8","3",1,(Aug 11 2013 21:04:44),TRUE,TRUE,FALSE,8,3
"196","A124IF79B16MHB","Aug 11 2013","21:04:44",12,3,"Switch",0,"Novel49",5,"Novel6",7,8153,"8","3",1,(Aug 11 2013 21:04:44),FALSE,TRUE,FALSE,8,3
"197","A124IF79B16MHB","Aug 11 2013","21:04:44",17,4,"Same",1,"Novel134",2,"Novel63",1,10912,"8","3",1,(Aug 11 2013 21:04:44),FALSE,TRUE,FALSE,8,3
"198","A124IF79B16MHB","Aug 11 2013","21:04:44",18,5,"Switch",1,"Novel55",7,"Novel115",3,3422,"8","3",1,(Aug 11 2013 21:04:44),FALSE,TRUE,FALSE,8,3
"199","A124IF79B16MHB","Aug 11 2013","21:04:44",19,6,"Same",1,"Novel73",5,"Novel71",3,3737,"8","3",1,(Aug 11 2013 21:04:44),FALSE,TRUE,FALSE,8,3
"200","A124IF79B16MHB","Aug 11 2013","21:04:44",20,7,"Switch",1,"Novel103",4,"Novel103",4,5079,"8","3",1,(Aug 11 2013 21:04:44),TRUE,TRUE,FALSE,8,3
"201","A124T5AVHGY5C2","Aug 11 2013","20:02:53",6,0,"Same",0,"Novel126",1,"Novel126",0,761,"4","0",1,(Aug 11 2013 20:02:53),TRUE,TRUE,TRUE,4,0
"202","A124T5AVHGY5C2","Aug 11 2013","20:02:53",8,1,"Switch",1,"Novel34",3,"Novel130",1,1918,"4","0",1,(Aug 11 2013 20:02:53),FALSE,TRUE,FALSE,4,0
"203","A124T5AVHGY5C2","Aug 11 2013","20:02:53",10,2,"Same",1,"Novel58",2,"Novel58",2,701,"4","0",1,(Aug 11 2013 20:02:53),TRUE,TRUE,FALSE,4,0
"204","A124T5AVHGY5C2","Aug 11 2013","20:02:53",12,3,"Switch",0,"Novel8",3,"Novel96",2,819,"4","0",1,(Aug 11 2013 20:02:53),FALSE,TRUE,FALSE,4,0
"205","A124T5AVHGY5C2","Aug 11 2013","20:02:53",14,4,"Same",1,"Novel12",1,"Novel12",1,634,"4","0",1,(Aug 11 2013 20:02:53),TRUE,TRUE,FALSE,4,0
"206","A124T5AVHGY5C2","Aug 11 2013","20:02:53",16,5,"Switch",1,"Novel36",3,"Novel24",1,756,"4","0",1,(Aug 11 2013 20:02:53),FALSE,TRUE,FALSE,4,0
"207","A124T5AVHGY5C2","Aug 11 2013","20:02:53",18,6,"Same",0,"Novel121",0,"Novel121",2,696,"4","0",1,(Aug 11 2013 20:02:53),TRUE,TRUE,FALSE,4,0
"208","A124T5AVHGY5C2","Aug 11 2013","20:02:53",20,7,"Switch",0,"Novel38",0,"Novel23",1,616,"4","0",1,(Aug 11 2013 20:02:53),FALSE,TRUE,FALSE,4,0
"209","A126BDE73YE05F","Aug 11 2013","13:07:17",13,0,"Switch",0,"Novel87",1,"Novel76",1,2655,"3","7",1,(Aug 11 2013 13:07:17),FALSE,TRUE,TRUE,3,7
"210","A126BDE73YE05F","Aug 11 2013","13:07:17",14,1,"Same",0,"Novel45",0,"Novel68",0,1956,"3","7",1,(Aug 11 2013 13:07:17),FALSE,TRUE,FALSE,3,7
"211","A126BDE73YE05F","Aug 11 2013","13:07:17",15,2,"Switch",0,"Novel15",2,"Novel15",0,2642,"3","7",1,(Aug 11 2013 13:07:17),TRUE,TRUE,FALSE,3,7
"212","A126BDE73YE05F","Aug 11 2013","13:07:17",16,3,"Same",1,"Novel10",0,"Novel10",0,1828,"3","7",1,(Aug 11 2013 13:07:17),TRUE,TRUE,FALSE,3,7
"213","A126BDE73YE05F","Aug 11 2013","13:07:17",17,4,"Switch",1,"Novel74",0,"Novel27",1,3295,"3","7",1,(Aug 11 2013 13:07:17),FALSE,TRUE,FALSE,3,7
"214","A126BDE73YE05F","Aug 11 2013","13:07:17",18,5,"Same",0,"Novel112",0,"Novel112",1,2189,"3","7",1,(Aug 11 2013 13:07:17),TRUE,TRUE,FALSE,3,7
"215","A126BDE73YE05F","Aug 11 2013","13:07:17",19,6,"Switch",1,"Novel88",2,"Novel88",2,3484,"3","7",1,(Aug 11 2013 13:07:17),TRUE,TRUE,FALSE,3,7
"216","A126BDE73YE05F","Aug 11 2013","13:07:17",20,7,"Same",1,"Novel57",2,"Novel31",0,3417,"3","7",1,(Aug 11 2013 13:07:17),FALSE,TRUE,FALSE,3,7
"217","A12GJUCS7AJ4K","Aug 11 2013","16:58:11",9,0,"Same",1,"Novel126",0,"Novel126",0,5813,"2","3",1,(Aug 11 2013 16:58:11),TRUE,TRUE,TRUE,2,3
"218","A12GJUCS7AJ4K","Aug 11 2013","16:58:11",10,1,"Switch",0,"Novel106",1,"Novel106",0,5305,"2","3",1,(Aug 11 2013 16:58:11),TRUE,TRUE,FALSE,2,3
"219","A12GJUCS7AJ4K","Aug 11 2013","16:58:11",11,2,"Same",1,"Novel82",1,"Novel82",1,1339,"2","3",1,(Aug 11 2013 16:58:11),TRUE,TRUE,FALSE,2,3
"220","A12GJUCS7AJ4K","Aug 11 2013","16:58:11",12,3,"Switch",1,"Novel136",1,"Novel136",1,11285,"2","3",1,(Aug 11 2013 16:58:11),TRUE,TRUE,FALSE,2,3
"221","A12GJUCS7AJ4K","Aug 11 2013","16:58:11",17,4,"Same",0,"Novel13",1,"Novel13",0,2195,"2","3",1,(Aug 11 2013 16:58:11),TRUE,TRUE,FALSE,2,3
"222","A12GJUCS7AJ4K","Aug 11 2013","16:58:11",18,5,"Switch",1,"Novel100",0,"Novel100",0,2464,"2","3",1,(Aug 11 2013 16:58:11),TRUE,TRUE,FALSE,2,3
"223","A12GJUCS7AJ4K","Aug 11 2013","16:58:11",19,6,"Same",0,"Novel117",0,"Novel117",1,2188,"2","3",1,(Aug 11 2013 16:58:11),TRUE,TRUE,FALSE,2,3
"224","A12GJUCS7AJ4K","Aug 11 2013","16:58:11",20,7,"Switch",0,"Novel7",0,"Novel7",1,1966,"2","3",1,(Aug 11 2013 16:58:11),TRUE,TRUE,FALSE,2,3
"225","A12MPTF7WBVAFZ","Apr 04 2013","16:14:37",13,0,"Switch",1,"Novel28",0,"Novel28",0,3899,"4","7",1,(Apr 04 2013 16:14:37),TRUE,TRUE,TRUE,4,7
"226","A12MPTF7WBVAFZ","Apr 04 2013","16:14:37",14,1,"Same",0,"Novel82",0,"Novel43",0,2398,"4","7",1,(Apr 04 2013 16:14:37),FALSE,TRUE,FALSE,4,7
"227","A12MPTF7WBVAFZ","Apr 04 2013","16:14:37",15,2,"Switch",0,"Novel123",1,"Novel105",1,2094,"4","7",1,(Apr 04 2013 16:14:37),FALSE,TRUE,FALSE,4,7
"228","A12MPTF7WBVAFZ","Apr 04 2013","16:14:37",16,3,"Same",1,"Novel80",1,"Novel80",1,1062,"4","7",1,(Apr 04 2013 16:14:37),TRUE,TRUE,FALSE,4,7
"229","A12MPTF7WBVAFZ","Apr 04 2013","16:14:37",17,4,"Switch",1,"Novel108",2,"Novel108",2,2272,"4","7",1,(Apr 04 2013 16:14:37),TRUE,TRUE,FALSE,4,7
"230","A12MPTF7WBVAFZ","Apr 04 2013","16:14:37",18,5,"Same",1,"Novel102",1,"Novel102",1,1223,"4","7",1,(Apr 04 2013 16:14:37),TRUE,TRUE,FALSE,4,7
"231","A12MPTF7WBVAFZ","Apr 04 2013","16:14:37",19,6,"Switch",0,"Novel16",0,"Novel16",3,1564,"4","7",1,(Apr 04 2013 16:14:37),TRUE,TRUE,FALSE,4,7
"232","A12MPTF7WBVAFZ","Apr 04 2013","16:14:37",20,7,"Same",0,"Novel32",1,"Novel32",3,1213,"4","7",1,(Apr 04 2013 16:14:37),TRUE,TRUE,FALSE,4,7
"233","A12QTJG76CSU4S","Aug 11 2013","12:09:10",6,0,"Switch",1,"Novel27",3,"Novel79",1,2745,"4","0",1,(Aug 11 2013 12:09:10),FALSE,TRUE,TRUE,4,0
"234","A12QTJG76CSU4S","Aug 11 2013","12:09:10",8,1,"Same",0,"Novel44",0,"Novel44",1,1759,"4","0",1,(Aug 11 2013 12:09:10),TRUE,TRUE,FALSE,4,0
"235","A12QTJG76CSU4S","Aug 11 2013","12:09:10",10,2,"Switch",1,"Novel83",1,"Novel50",2,1826,"4","0",1,(Aug 11 2013 12:09:10),FALSE,TRUE,FALSE,4,0
"236","A12QTJG76CSU4S","Aug 11 2013","12:09:10",12,3,"Same",0,"Novel140",3,"Novel140",1,1192,"4","0",1,(Aug 11 2013 12:09:10),TRUE,TRUE,FALSE,4,0
"237","A12QTJG76CSU4S","Aug 11 2013","12:09:10",14,4,"Switch",0,"Novel59",1,"Novel59",2,2139,"4","0",1,(Aug 11 2013 12:09:10),TRUE,TRUE,FALSE,4,0
"238","A12QTJG76CSU4S","Aug 11 2013","12:09:10",16,5,"Same",1,"Novel33",0,"Novel33",0,1513,"4","0",1,(Aug 11 2013 12:09:10),TRUE,TRUE,FALSE,4,0
"239","A12QTJG76CSU4S","Aug 11 2013","12:09:10",18,6,"Switch",0,"Novel124",2,"Novel124",0,1203,"4","0",1,(Aug 11 2013 12:09:10),TRUE,TRUE,FALSE,4,0
"240","A12QTJG76CSU4S","Aug 11 2013","12:09:10",20,7,"Same",1,"Novel84",3,"Novel84",3,775,"4","0",1,(Aug 11 2013 12:09:10),TRUE,TRUE,FALSE,4,0
"241","A12TIM3OYMOVWT","Aug 12 2013","05:16:55",6,0,"Switch",1,"Novel20",2,"Novel20",2,3033,"3","0",1,(Aug 12 2013 05:16:55),TRUE,TRUE,TRUE,3,0
"242","A12TIM3OYMOVWT","Aug 12 2013","05:16:55",8,1,"Same",1,"Novel21",1,"Novel21",1,675,"3","0",1,(Aug 12 2013 05:16:55),TRUE,TRUE,FALSE,3,0
"243","A12TIM3OYMOVWT","Aug 12 2013","05:16:55",10,2,"Switch",0,"Novel9",0,"Novel116",0,4256,"3","0",1,(Aug 12 2013 05:16:55),FALSE,TRUE,FALSE,3,0
"244","A12TIM3OYMOVWT","Aug 12 2013","05:16:55",12,3,"Same",1,"Novel51",1,"Novel51",1,224,"3","0",1,(Aug 12 2013 05:16:55),TRUE,TRUE,FALSE,3,0
"245","A12TIM3OYMOVWT","Aug 12 2013","05:16:55",14,4,"Switch",0,"Novel80",1,"Novel85",1,2133,"3","0",1,(Aug 12 2013 05:16:55),FALSE,TRUE,FALSE,3,0
"246","A12TIM3OYMOVWT","Aug 12 2013","05:16:55",16,5,"Same",0,"Novel64",0,"Novel64",2,652,"3","0",1,(Aug 12 2013 05:16:55),TRUE,TRUE,FALSE,3,0
"247","A12TIM3OYMOVWT","Aug 12 2013","05:16:55",18,6,"Switch",1,"Novel117",0,"Novel52",1,2350,"3","0",1,(Aug 12 2013 05:16:55),FALSE,TRUE,FALSE,3,0
"248","A12TIM3OYMOVWT","Aug 12 2013","05:16:55",20,7,"Same",0,"Novel11",0,"Novel11",1,589,"3","0",1,(Aug 12 2013 05:16:55),TRUE,TRUE,FALSE,3,0
"249","A12ZU22BL5VIWV","Apr 08 2013","17:28:36",7,0,"Same",1,"Novel51",1,"Novel77",0,9016,"2","1",1,(Apr 08 2013 17:28:36),FALSE,TRUE,TRUE,2,1
"250","A12ZU22BL5VIWV","Apr 08 2013","17:28:36",8,1,"Switch",0,"Novel1",1,"Novel1",0,1433,"2","1",1,(Apr 08 2013 17:28:36),TRUE,TRUE,FALSE,2,1
"251","A12ZU22BL5VIWV","Apr 08 2013","17:28:36",11,2,"Same",0,"Novel9",1,"Novel9",0,1614,"2","1",1,(Apr 08 2013 17:28:36),TRUE,TRUE,FALSE,2,1
"252","A12ZU22BL5VIWV","Apr 08 2013","17:28:36",12,3,"Switch",1,"Novel104",0,"Novel104",0,2869,"2","1",1,(Apr 08 2013 17:28:36),TRUE,TRUE,FALSE,2,1
"253","A12ZU22BL5VIWV","Apr 08 2013","17:28:36",15,4,"Same",1,"Novel140",0,"Novel140",0,1207,"2","1",1,(Apr 08 2013 17:28:36),TRUE,TRUE,FALSE,2,1
"254","A12ZU22BL5VIWV","Apr 08 2013","17:28:36",16,5,"Switch",1,"Novel30",0,"Novel30",0,1132,"2","1",1,(Apr 08 2013 17:28:36),TRUE,TRUE,FALSE,2,1
"255","A12ZU22BL5VIWV","Apr 08 2013","17:28:36",19,6,"Same",0,"Novel114",0,"Novel114",1,1579,"2","1",1,(Apr 08 2013 17:28:36),TRUE,TRUE,FALSE,2,1
"256","A12ZU22BL5VIWV","Apr 08 2013","17:28:36",20,7,"Switch",0,"Novel56",0,"Novel56",1,1570,"2","1",1,(Apr 08 2013 17:28:36),TRUE,TRUE,FALSE,2,1
"257","A132OGUCBF0KDL","Apr 03 2013","23:14:41",13,0,"Switch",1,"Novel111",1,"Novel111",1,3308,"4","7",1,(Apr 03 2013 23:14:41),TRUE,TRUE,TRUE,4,7
"258","A132OGUCBF0KDL","Apr 03 2013","23:14:41",14,1,"Same",0,"Novel28",0,"Novel28",3,2136,"4","7",1,(Apr 03 2013 23:14:41),TRUE,TRUE,FALSE,4,7
"259","A132OGUCBF0KDL","Apr 03 2013","23:14:41",15,2,"Switch",0,"Novel50",3,"Novel50",2,1805,"4","7",1,(Apr 03 2013 23:14:41),TRUE,TRUE,FALSE,4,7
"260","A132OGUCBF0KDL","Apr 03 2013","23:14:41",16,3,"Same",1,"Novel18",1,"Novel18",1,3343,"4","7",1,(Apr 03 2013 23:14:41),TRUE,TRUE,FALSE,4,7
"261","A132OGUCBF0KDL","Apr 03 2013","23:14:41",17,4,"Switch",0,"Novel48",1,"Novel48",0,1986,"4","7",1,(Apr 03 2013 23:14:41),TRUE,TRUE,FALSE,4,7
"262","A132OGUCBF0KDL","Apr 03 2013","23:14:41",18,5,"Same",1,"Novel62",2,"Novel62",2,2275,"4","7",1,(Apr 03 2013 23:14:41),TRUE,TRUE,FALSE,4,7
"263","A132OGUCBF0KDL","Apr 03 2013","23:14:41",19,6,"Switch",1,"Novel37",0,"Novel9",1,5275,"4","7",1,(Apr 03 2013 23:14:41),FALSE,TRUE,FALSE,4,7
"264","A132OGUCBF0KDL","Apr 03 2013","23:14:41",20,7,"Same",0,"Novel70",3,"Novel70",1,2684,"4","7",1,(Apr 03 2013 23:14:41),TRUE,TRUE,FALSE,4,7
"273","A13A4R9NNZVU2P","Aug 11 2013","17:39:58",13,0,"Switch",1,"Novel10",0,"Novel1",1,2605,"2","7",1,(Aug 11 2013 17:39:58),FALSE,TRUE,TRUE,2,7
"274","A13A4R9NNZVU2P","Aug 11 2013","17:39:58",14,1,"Same",1,"Novel21",0,"Novel21",0,2980,"2","7",1,(Aug 11 2013 17:39:58),TRUE,TRUE,FALSE,2,7
"275","A13A4R9NNZVU2P","Aug 11 2013","17:39:58",15,2,"Switch",0,"Novel32",0,"Novel32",1,1628,"2","7",1,(Aug 11 2013 17:39:58),TRUE,TRUE,FALSE,2,7
"276","A13A4R9NNZVU2P","Aug 11 2013","17:39:58",16,3,"Same",0,"Novel22",1,"Novel22",0,2358,"2","7",1,(Aug 11 2013 17:39:58),TRUE,TRUE,FALSE,2,7
