"","X.1","X","subid","submit.time","trial.num","condition","interval","numPic","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","intervalNum","include","first.trial","numPicN","correct","dataset"
"10",10,10,"A10EEFN0OZB72L","12:46:43",10,"Social","One",6,3,"Same",1,"Novel61",1,"Novel61",1,1462,"eyes_right_90",5,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"11",11,11,"A10EEFN0OZB72L","12:46:43",11,"Social","One",6,2,"Switch",1,"Novel53",0,"Novel73",4,1958,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE,"km"
"12",12,12,"A10EEFN0OZB72L","12:46:43",12,"Social","One",6,3,"Same",1,"Novel61",1,"Novel61",1,1062,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"13",13,13,"A10EEFN0OZB72L","12:46:43",13,"Social","One",6,4,"Switch",0,"Novel11",3,"Novel129",1,907,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"14",14,14,"A10EEFN0OZB72L","12:46:43",14,"Social","One",6,5,"Same",0,"Novel80",2,"Novel80",2,1476,"eyes_left",0,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"15",15,15,"A10EEFN0OZB72L","12:46:43",15,"Social","One",6,4,"Switch",0,"Novel32",3,"Novel129",1,3257,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE,"km"
"16",16,16,"A10EEFN0OZB72L","12:46:43",16,"Social","One",6,5,"Same",0,"Novel80",4,"Novel80",2,1276,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"17",17,17,"A10EEFN0OZB72L","12:46:43",17,"Social","One",6,6,"Switch",1,"Novel24",4,"Novel85",5,857,"eyes_down_right",2,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"18",18,18,"A10EEFN0OZB72L","12:46:43",18,"Social","One",6,7,"Same",0,"Novel58",2,"Novel58",2,1156,"eyes_left",0,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"19",19,19,"A10EEFN0OZB72L","12:46:43",19,"Social","One",6,6,"Switch",1,"Novel137",4,"Novel85",5,1393,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE,"km"
"20",20,20,"A10EEFN0OZB72L","12:46:43",20,"Social","One",6,7,"Same",0,"Novel58",0,"Novel58",2,2374,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"7701",7701,77011,"A10I0NM5NV1DBU","03:54:53",1,"Social","One",4,0,"Switch",0,"squirrel",0,"",0,10236,"eyescenter",-1,0,0,1,1,TRUE,FALSE,4,FALSE,"km"
"7702",7702,77021,"A10I0NM5NV1DBU","03:54:53",2,"Social","One",4,0,"Switch",0,"squirrel",0,"",0,5474,"eyescenter",-1,0,0,1,1,TRUE,FALSE,4,FALSE,"km"
"7703",7703,77031,"A10I0NM5NV1DBU","03:54:53",3,"Social","One",4,0,"Switch",0,"tomato",1,"",0,2919,"eyescenter",-1,0,0,1,1,TRUE,FALSE,4,FALSE,"km"
"7704",7704,77041,"A10I0NM5NV1DBU","03:54:53",4,"Social","One",4,0,"Switch",0,"tomato",2,"",0,1604,"eyescenter",-1,0,0,1,1,TRUE,FALSE,4,FALSE,"km"
"7705",7705,77051,"A10I0NM5NV1DBU","03:54:53",5,"Social","One",4,0,"Switch",0,"Novel62",3,"Novel34",2,2420,"eyes_right",3,1,0,0,1,TRUE,FALSE,4,FALSE,"km"
"7706",7706,77061,"A10I0NM5NV1DBU","03:54:53",6,"Social","One",4,1,"Same",1,"Novel56",2,"Novel56",2,1812,"eyes_down_right",2,1,0,0,1,TRUE,FALSE,4,TRUE,"km"
"7707",7707,77071,"A10I0NM5NV1DBU","03:54:53",7,"Social","One",4,0,"Switch",0,"Novel34",3,"Novel34",2,NA,"eyescenter",-1,0,1,0,1,TRUE,TRUE,4,TRUE,"km"
"7708",7708,77081,"A10I0NM5NV1DBU","03:54:53",8,"Social","One",4,1,"Same",1,"Novel56",2,"Novel56",2,1640,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,TRUE,"km"
"7709",7709,77091,"A10I0NM5NV1DBU","03:54:53",9,"Social","One",4,2,"Switch",1,"Novel122",3,"Novel11",1,2710,"eyes_right",3,1,0,0,1,TRUE,FALSE,4,FALSE,"km"
"7710",7710,77101,"A10I0NM5NV1DBU","03:54:53",10,"Social","One",4,3,"Same",0,"Novel136",1,"Novel136",1,1896,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,4,TRUE,"km"
"7711",7711,77111,"A10I0NM5NV1DBU","03:54:53",11,"Social","One",4,2,"Switch",1,"Novel9",2,"Novel11",1,7369,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,FALSE,"km"
"7712",7712,77121,"A10I0NM5NV1DBU","03:54:53",12,"Social","One",4,3,"Same",0,"Novel136",2,"Novel136",1,1845,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,TRUE,"km"
"7713",7713,77131,"A10I0NM5NV1DBU","03:54:53",13,"Social","One",4,4,"Switch",1,"Novel107",3,"Novel61",0,2144,"eyes_right",3,1,0,0,1,TRUE,FALSE,4,FALSE,"km"
"7714",7714,77141,"A10I0NM5NV1DBU","03:54:53",14,"Social","One",4,5,"Same",1,"Novel68",2,"Novel68",2,1474,"eyes_down_right",2,1,0,0,1,TRUE,FALSE,4,TRUE,"km"
"7715",7715,77151,"A10I0NM5NV1DBU","03:54:53",15,"Social","One",4,4,"Switch",1,"Novel44",3,"Novel61",0,7272,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,FALSE,"km"
"7716",7716,77161,"A10I0NM5NV1DBU","03:54:53",16,"Social","One",4,5,"Same",1,"Novel68",2,"Novel68",2,1449,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,TRUE,"km"
"7717",7717,77171,"A10I0NM5NV1DBU","03:54:53",17,"Social","One",4,6,"Switch",0,"Novel1",3,"Novel131",1,2707,"eyes_right",3,1,0,0,1,TRUE,FALSE,4,FALSE,"km"
"7718",7718,77181,"A10I0NM5NV1DBU","03:54:53",18,"Social","One",4,7,"Same",0,"Novel29",3,"Novel29",3,1327,"eyes_right",3,1,0,0,1,TRUE,FALSE,4,TRUE,"km"
"7719",7719,77191,"A10I0NM5NV1DBU","03:54:53",19,"Social","One",4,6,"Switch",0,"Novel121",2,"Novel131",1,7876,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,FALSE,"km"
"7720",7720,77201,"A10I0NM5NV1DBU","03:54:53",20,"Social","One",4,7,"Same",0,"Novel29",1,"Novel29",3,4859,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,TRUE,"km"
"7721",7721,77211,"A10LLZZHZVGWRW","13:27:37",1,"No-Social","Three",4,0,"Same",0,"squirrel",0,"",0,1316,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km"
"7722",7722,77221,"A10LLZZHZVGWRW","13:27:37",2,"No-Social","Three",4,0,"Same",0,"squirrel",0,"",0,1151,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km"
"7723",7723,77231,"A10LLZZHZVGWRW","13:27:37",3,"No-Social","Three",4,0,"Same",0,"tomato",1,"",0,1271,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km"
"7724",7724,77241,"A10LLZZHZVGWRW","13:27:37",4,"No-Social","Three",4,0,"Same",0,"tomato",2,"",0,1279,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km"
"7725",7725,77251,"A10LLZZHZVGWRW","13:27:37",5,"No-Social","Three",4,0,"Same",0,"Novel51",0,"Novel51",0,3382,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE,"km"
"7726",7726,77261,"A10LLZZHZVGWRW","13:27:37",6,"No-Social","Three",4,1,"Switch",0,"Novel78",2,"Novel24",0,1769,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE,"km"
"7727",7727,77271,"A10LLZZHZVGWRW","13:27:37",7,"No-Social","Three",4,2,"Same",1,"Novel122",1,"Novel122",1,2326,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE,"km"
"7728",7728,77281,"A10LLZZHZVGWRW","13:27:37",8,"No-Social","Three",4,3,"Switch",1,"Novel5",2,"Novel40",0,2339,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE,"km"
"7729",7729,77291,"A10LLZZHZVGWRW","13:27:37",9,"No-Social","Three",4,0,"Same",0,"Novel51",2,"Novel51",0,1754,"eyescenter",-1,0,1,0,3,TRUE,TRUE,4,TRUE,"km"
"7730",7730,77301,"A10LLZZHZVGWRW","13:27:37",10,"No-Social","Three",4,1,"Switch",0,"Novel135",2,"Novel24",0,1961,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,FALSE,"km"
"7731",7731,77311,"A10LLZZHZVGWRW","13:27:37",11,"No-Social","Three",4,2,"Same",1,"Novel122",1,"Novel122",1,896,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km"
"7732",7732,77321,"A10LLZZHZVGWRW","13:27:37",12,"No-Social","Three",4,3,"Switch",1,"Novel40",0,"Novel40",0,1913,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km"
"7733",7733,77331,"A10LLZZHZVGWRW","13:27:37",13,"No-Social","Three",4,4,"Same",0,"Novel25",2,"Novel25",2,1720,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE,"km"
"7734",7734,77341,"A10LLZZHZVGWRW","13:27:37",14,"No-Social","Three",4,5,"Switch",1,"Novel136",3,"Novel106",1,2799,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE,"km"
"7735",7735,77351,"A10LLZZHZVGWRW","13:27:37",15,"No-Social","Three",4,6,"Same",1,"Novel127",3,"Novel127",3,2703,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE,"km"
"7736",7736,77361,"A10LLZZHZVGWRW","13:27:37",16,"No-Social","Three",4,7,"Switch",0,"Novel37",2,"Novel100",1,1689,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE,"km"
"7737",7737,77371,"A10LLZZHZVGWRW","13:27:37",17,"No-Social","Three",4,4,"Same",0,"Novel25",1,"Novel25",2,1046,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km"
"7738",7738,77381,"A10LLZZHZVGWRW","13:27:37",18,"No-Social","Three",4,5,"Switch",1,"Novel79",2,"Novel106",1,2874,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,FALSE,"km"
"7739",7739,77391,"A10LLZZHZVGWRW","13:27:37",19,"No-Social","Three",4,6,"Same",1,"Novel127",3,"Novel127",3,1156,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km"
"7740",7740,77401,"A10LLZZHZVGWRW","13:27:37",20,"No-Social","Three",4,7,"Switch",0,"Novel100",0,"Novel100",1,4893,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km"
"15537",15537,121,"A10NAKQZQ4I9NH","20:27:34",7,"No-Social","1",4,0,"Same",0,"Novel71",2,"Novel71",1,1442,NA,NA,NA,1,NA,1,TRUE,TRUE,4,TRUE,"dy"
"15538",15538,122,"A10NAKQZQ4I9NH","20:27:34",8,"No-Social","1",4,1,"Switch",1,"Novel47",1,"Novel47",1,3826,NA,NA,NA,1,NA,1,TRUE,FALSE,4,TRUE,"dy"
"15539",15539,123,"A10NAKQZQ4I9NH","20:27:34",11,"No-Social","1",4,2,"Same",0,"Novel122",1,"Novel122",2,1013,NA,NA,NA,1,NA,1,TRUE,FALSE,4,TRUE,"dy"
"15540",15540,124,"A10NAKQZQ4I9NH","20:27:34",12,"No-Social","1",4,3,"Switch",1,"Novel82",0,"Novel82",0,4012,NA,NA,NA,1,NA,1,TRUE,FALSE,4,TRUE,"dy"
"15541",15541,125,"A10NAKQZQ4I9NH","20:27:34",15,"No-Social","1",4,4,"Same",1,"Novel24",3,"Novel24",3,1360,NA,NA,NA,1,NA,1,TRUE,FALSE,4,TRUE,"dy"
"15542",15542,126,"A10NAKQZQ4I9NH","20:27:34",16,"No-Social","1",4,5,"Switch",0,"Novel131",3,"Novel68",3,3808,NA,NA,NA,1,NA,1,TRUE,FALSE,4,FALSE,"dy"
"15543",15543,127,"A10NAKQZQ4I9NH","20:27:34",19,"No-Social","1",4,6,"Same",1,"Novel48",1,"Novel48",1,2790,NA,NA,NA,1,NA,1,TRUE,FALSE,4,TRUE,"dy"
"15544",15544,128,"A10NAKQZQ4I9NH","20:27:34",20,"No-Social","1",4,7,"Switch",0,"Novel111",0,"Novel21",1,3655,NA,NA,NA,1,NA,1,TRUE,FALSE,4,FALSE,"dy"
"7741",7741,77411,"A10VJC5VW0IBYK","18:33:45",1,"No-Social","Seven",4,0,"Switch",1,"squirrel",0,"",0,4228,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"7742",7742,77421,"A10VJC5VW0IBYK","18:33:45",2,"No-Social","Seven",4,0,"Switch",1,"squirrel",0,"",0,1929,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"7743",7743,77431,"A10VJC5VW0IBYK","18:33:45",3,"No-Social","Seven",4,0,"Switch",1,"tomato",1,"",0,1497,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"7744",7744,77441,"A10VJC5VW0IBYK","18:33:45",4,"No-Social","Seven",4,0,"Switch",1,"tomato",2,"",0,1591,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"7745",7745,77451,"A10VJC5VW0IBYK","18:33:45",5,"No-Social","Seven",4,0,"Switch",1,"Novel44",0,"Novel67",2,7365,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"7746",7746,77461,"A10VJC5VW0IBYK","18:33:45",6,"No-Social","Seven",4,1,"Same",0,"Novel47",0,"Novel47",0,5146,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"7747",7747,77471,"A10VJC5VW0IBYK","18:33:45",7,"No-Social","Seven",4,2,"Switch",0,"Novel90",2,"Novel95",1,6017,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"7748",7748,77481,"A10VJC5VW0IBYK","18:33:45",8,"No-Social","Seven",4,3,"Same",1,"Novel60",0,"Novel60",0,10058,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"7749",7749,77491,"A10VJC5VW0IBYK","18:33:45",9,"No-Social","Seven",4,4,"Switch",0,"Novel70",1,"Novel105",0,2802,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"7750",7750,77501,"A10VJC5VW0IBYK","18:33:45",10,"No-Social","Seven",4,5,"Same",1,"Novel17",3,"Novel17",3,4922,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"7751",7751,77511,"A10VJC5VW0IBYK","18:33:45",11,"No-Social","Seven",4,6,"Switch",1,"Novel45",2,"Novel68",0,3274,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"7752",7752,77521,"A10VJC5VW0IBYK","18:33:45",12,"No-Social","Seven",4,7,"Same",0,"Novel27",0,"Novel27",0,5218,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"7753",7753,77531,"A10VJC5VW0IBYK","18:33:45",13,"No-Social","Seven",4,0,"Switch",1,"Novel67",2,"Novel67",2,5329,"eyescenter",-1,0,1,0,7,TRUE,TRUE,4,TRUE,"km"
"7754",7754,77541,"A10VJC5VW0IBYK","18:33:45",14,"No-Social","Seven",4,1,"Same",0,"Novel47",2,"Novel47",0,5477,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"7755",7755,77551,"A10VJC5VW0IBYK","18:33:45",15,"No-Social","Seven",4,2,"Switch",0,"Novel95",0,"Novel95",1,3387,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"7756",7756,77561,"A10VJC5VW0IBYK","18:33:45",16,"No-Social","Seven",4,3,"Same",1,"Novel60",0,"Novel60",0,3857,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"7757",7757,77571,"A10VJC5VW0IBYK","18:33:45",17,"No-Social","Seven",4,4,"Switch",0,"Novel33",2,"Novel105",0,5339,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"7758",7758,77581,"A10VJC5VW0IBYK","18:33:45",18,"No-Social","Seven",4,5,"Same",1,"Novel17",3,"Novel17",3,2765,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"7759",7759,77591,"A10VJC5VW0IBYK","18:33:45",19,"No-Social","Seven",4,6,"Switch",1,"Novel68",0,"Novel68",0,5526,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"7760",7760,77601,"A10VJC5VW0IBYK","18:33:45",20,"No-Social","Seven",4,7,"Same",0,"Novel27",2,"Novel27",0,3605,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"10961",10961,10961,"A10VSODCQEYZDJ","13:55:48",1,"No-Social","Seven",4,0,"Switch",0,"squirrel",0,"",0,NA,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"10962",10962,10962,"A10VSODCQEYZDJ","13:55:48",2,"No-Social","Seven",4,0,"Switch",0,"squirrel",0,"",0,8090,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"10963",10963,10963,"A10VSODCQEYZDJ","13:55:48",3,"No-Social","Seven",4,0,"Switch",0,"tomato",1,"",0,4140,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"10964",10964,10964,"A10VSODCQEYZDJ","13:55:48",4,"No-Social","Seven",4,0,"Switch",0,"tomato",2,"",0,2974,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"10965",10965,10965,"A10VSODCQEYZDJ","13:55:48",5,"No-Social","Seven",4,0,"Switch",0,"Novel92",2,"Novel127",0,NA,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"10966",10966,10966,"A10VSODCQEYZDJ","13:55:48",6,"No-Social","Seven",4,1,"Same",0,"Novel60",1,"Novel60",1,8541,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"10967",10967,10967,"A10VSODCQEYZDJ","13:55:48",7,"No-Social","Seven",4,2,"Switch",1,"Novel33",1,"Novel100",2,5813,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"10968",10968,10968,"A10VSODCQEYZDJ","13:55:48",8,"No-Social","Seven",4,3,"Same",0,"Novel6",3,"Novel6",3,7599,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"10969",10969,10969,"A10VSODCQEYZDJ","13:55:48",9,"No-Social","Seven",4,4,"Switch",0,"Novel29",1,"Novel97",3,7892,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"10970",10970,10970,"A10VSODCQEYZDJ","13:55:48",10,"No-Social","Seven",4,5,"Same",1,"Novel91",1,"Novel91",1,6766,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"10971",10971,10971,"A10VSODCQEYZDJ","13:55:48",11,"No-Social","Seven",4,6,"Switch",1,"Novel24",2,"Novel19",3,5029,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"10972",10972,10972,"A10VSODCQEYZDJ","13:55:48",12,"No-Social","Seven",4,7,"Same",1,"Novel116",1,"Novel116",1,4132,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"10973",10973,10973,"A10VSODCQEYZDJ","13:55:48",13,"No-Social","Seven",4,0,"Switch",0,"Novel127",2,"Novel127",0,5132,"eyescenter",-1,0,1,0,7,TRUE,TRUE,4,TRUE,"km"
"10974",10974,10974,"A10VSODCQEYZDJ","13:55:48",14,"No-Social","Seven",4,1,"Same",0,"Novel60",3,"Novel60",1,5534,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"10975",10975,10975,"A10VSODCQEYZDJ","13:55:48",15,"No-Social","Seven",4,2,"Switch",1,"Novel100",2,"Novel100",2,5413,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"10976",10976,10976,"A10VSODCQEYZDJ","13:55:48",16,"No-Social","Seven",4,3,"Same",0,"Novel80",0,"Novel6",3,5593,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"10977",10977,10977,"A10VSODCQEYZDJ","13:55:48",17,"No-Social","Seven",4,4,"Switch",0,"Novel97",0,"Novel97",3,1375,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"10978",10978,10978,"A10VSODCQEYZDJ","13:55:48",18,"No-Social","Seven",4,5,"Same",1,"Novel91",1,"Novel91",1,3549,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"10979",10979,10979,"A10VSODCQEYZDJ","13:55:48",19,"No-Social","Seven",4,6,"Switch",1,"Novel19",3,"Novel19",3,6836,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"10980",10980,10980,"A10VSODCQEYZDJ","13:55:48",20,"No-Social","Seven",4,7,"Same",1,"Novel116",1,"Novel116",1,2706,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"7761",7761,77611,"A10XYFXQYJKBXF","03:15:14",1,"Social","Three",4,0,"Switch",0,"squirrel",0,"",0,7281,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km"
"7762",7762,77621,"A10XYFXQYJKBXF","03:15:14",2,"Social","Three",4,0,"Switch",0,"squirrel",0,"",0,2061,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km"
"7763",7763,77631,"A10XYFXQYJKBXF","03:15:14",3,"Social","Three",4,0,"Switch",0,"tomato",1,"",0,1999,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km"
"7764",7764,77641,"A10XYFXQYJKBXF","03:15:14",4,"Social","Three",4,0,"Switch",0,"tomato",2,"",0,1735,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km"
"7765",7765,77651,"A10XYFXQYJKBXF","03:15:14",5,"Social","Three",4,0,"Switch",0,"Novel92",3,"Novel135",2,5813,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,4,FALSE,"km"
"7766",7766,77661,"A10XYFXQYJKBXF","03:15:14",6,"Social","Three",4,1,"Same",1,"Novel124",1,"Novel124",1,4130,"eyes_right",3,1,0,0,3,TRUE,FALSE,4,TRUE,"km"
"7767",7767,77671,"A10XYFXQYJKBXF","03:15:14",7,"Social","Three",4,2,"Switch",1,"Novel35",3,"Novel4",0,3172,"eyes_right",3,1,0,0,3,TRUE,FALSE,4,FALSE,"km"
"7768",7768,77681,"A10XYFXQYJKBXF","03:15:14",8,"Social","Three",4,3,"Same",1,"Novel105",2,"Novel105",2,4626,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,4,TRUE,"km"
"7769",7769,77691,"A10XYFXQYJKBXF","03:15:14",9,"Social","Three",4,0,"Switch",0,"Novel126",2,"Novel135",2,4690,"eyescenter",-1,0,1,0,3,TRUE,TRUE,4,FALSE,"km"
"7770",7770,77701,"A10XYFXQYJKBXF","03:15:14",10,"Social","Three",4,1,"Same",1,"Novel124",1,"Novel124",1,1688,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km"
"7771",7771,77711,"A10XYFXQYJKBXF","03:15:14",11,"Social","Three",4,2,"Switch",1,"Novel60",3,"Novel4",0,4658,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,FALSE,"km"
"7772",7772,77721,"A10XYFXQYJKBXF","03:15:14",12,"Social","Three",4,3,"Same",1,"Novel105",2,"Novel105",2,1791,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km"
"7773",7773,77731,"A10XYFXQYJKBXF","03:15:14",13,"Social","Three",4,4,"Switch",1,"Novel115",3,"Novel58",0,2686,"eyes_right",3,1,0,0,3,TRUE,FALSE,4,FALSE,"km"
"7774",7774,77741,"A10XYFXQYJKBXF","03:15:14",14,"Social","Three",4,5,"Same",0,"Novel32",0,"Novel32",0,3449,"eyes_left",0,1,0,0,3,TRUE,FALSE,4,TRUE,"km"
"7775",7775,77751,"A10XYFXQYJKBXF","03:15:14",15,"Social","Three",4,6,"Switch",0,"Novel55",2,"Novel42",0,995,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,4,FALSE,"km"
"7776",7776,77761,"A10XYFXQYJKBXF","03:15:14",16,"Social","Three",4,7,"Same",0,"Novel9",2,"Novel9",2,2445,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,4,TRUE,"km"
"7777",7777,77771,"A10XYFXQYJKBXF","03:15:14",17,"Social","Three",4,4,"Switch",1,"Novel102",1,"Novel58",0,3018,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,FALSE,"km"
"7778",7778,77781,"A10XYFXQYJKBXF","03:15:14",18,"Social","Three",4,5,"Same",0,"Novel32",2,"Novel32",0,1818,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km"
"7779",7779,77791,"A10XYFXQYJKBXF","03:15:14",19,"Social","Three",4,6,"Switch",0,"Novel17",3,"Novel42",0,3200,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,FALSE,"km"
"7780",7780,77801,"A10XYFXQYJKBXF","03:15:14",20,"Social","Three",4,7,"Same",0,"Novel9",3,"Novel9",2,6051,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km"
"10981",10981,10981,"A11AC8ZZG6UC7U","21:51:56",1,"No-Social","Zero",4,0,"Switch",0,"squirrel",0,"",0,NA,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE,"km"
"10982",10982,10982,"A11AC8ZZG6UC7U","21:51:56",2,"No-Social","Zero",4,0,"Switch",0,"squirrel",0,"",0,1667,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE,"km"
"10983",10983,10983,"A11AC8ZZG6UC7U","21:51:56",3,"No-Social","Zero",4,0,"Switch",0,"tomato",1,"",0,3124,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE,"km"
"10984",10984,10984,"A11AC8ZZG6UC7U","21:51:56",4,"No-Social","Zero",4,0,"Switch",0,"tomato",2,"",0,2057,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE,"km"
"10985",10985,10985,"A11AC8ZZG6UC7U","21:51:56",5,"No-Social","Zero",4,0,"Switch",0,"Novel108",2,"Novel38",0,5268,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,FALSE,"km"
"10986",10986,10986,"A11AC8ZZG6UC7U","21:51:56",6,"No-Social","Zero",4,0,"Switch",0,"Novel61",2,"Novel38",0,1651,"eyescenter",-1,0,1,0,0,TRUE,TRUE,4,FALSE,"km"
"10987",10987,10987,"A11AC8ZZG6UC7U","21:51:56",7,"No-Social","Zero",4,1,"Same",0,"Novel29",1,"Novel29",1,2659,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,TRUE,"km"
"10988",10988,10988,"A11AC8ZZG6UC7U","21:51:56",8,"No-Social","Zero",4,1,"Same",0,"Novel29",2,"Novel29",1,2523,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
