"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","numPic","interval","condition","test","exposure","day.and.time","include","first.trial","numPicN","intervalN","correct"
"151","A1BM57TUNAQIXM","Dec 05 2013","03:34:48",9,2,"Switch",1,"Novel69",1,"Novel97",2,1953,"eyesdownleftarrow","4","0","soc",0,1,(Dec 05 2013 03:34:48),TRUE,FALSE,4,0,FALSE
"152","A1BM57TUNAQIXM","Dec 05 2013","03:34:48",14,4,"Switch",1,"Novel140",2,"Novel34",1,880,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:34:48),TRUE,FALSE,4,0,FALSE
"153","A1BM57TUNAQIXM","Dec 05 2013","03:34:48",15,5,"Same",1,"Novel50",0,"Novel50",0,1400,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 03:34:48),TRUE,FALSE,4,0,TRUE
"154","A1BM57TUNAQIXM","Dec 05 2013","03:34:48",12,3,"Same",0,"Novel110",3,"Novel110",0,915,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:34:48),TRUE,FALSE,4,0,TRUE
"155","A1BM57TUNAQIXM","Dec 05 2013","03:34:48",13,4,"Switch",1,"Novel114",3,"Novel34",1,1325,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 03:34:48),TRUE,FALSE,4,0,FALSE
"156","A1BM57TUNAQIXM","Dec 05 2013","03:34:48",18,6,"Switch",0,"Novel115",2,"Novel55",2,950,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:34:48),TRUE,FALSE,4,0,FALSE
"157","A1BM57TUNAQIXM","Dec 05 2013","03:34:48",19,7,"Same",1,"Novel10",3,"Novel10",3,1066,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 03:34:48),TRUE,FALSE,4,0,TRUE
"158","A1BM57TUNAQIXM","Dec 05 2013","03:34:48",16,5,"Same",1,"Novel50",0,"Novel50",0,1173,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:34:48),TRUE,FALSE,4,0,TRUE
"159","A1BM57TUNAQIXM","Dec 05 2013","03:34:48",17,6,"Switch",0,"Novel44",1,"Novel55",2,1208,"eyesdownleftarrow","4","0","soc",0,1,(Dec 05 2013 03:34:48),TRUE,FALSE,4,0,FALSE
"160","A1BM57TUNAQIXM","Dec 05 2013","03:34:48",20,7,"Same",1,"Novel10",3,"Novel10",3,1059,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 03:34:48),TRUE,FALSE,4,0,TRUE
"161","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",17,4,"Same",0,"Novel44",0,"Novel44",1,1952,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,TRUE
"162","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",18,5,"Switch",0,"Novel59",1,"Novel38",3,9764,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,FALSE
"167","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",5,0,"Same",1,"Novel12",1,"Novel12",1,9499,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,TRUE
"168","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",6,1,"Switch",1,"Novel47",1,"Novel91",2,3789,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,FALSE
"169","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",7,2,"Same",1,"Novel88",1,"Novel88",1,2674,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,TRUE
"170","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",8,3,"Switch",0,"Novel56",1,"Novel130",3,2220,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,FALSE
"171","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",9,0,"Same",1,"Novel12",1,"Novel12",1,1347,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:11:34),TRUE,TRUE,4,3,TRUE
"172","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",10,1,"Switch",1,"Novel27",1,"Novel91",2,5673,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,FALSE
"173","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",11,2,"Same",1,"Novel88",1,"Novel88",1,1450,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,TRUE
"174","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",12,3,"Switch",0,"Novel115",1,"Novel130",3,6220,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,FALSE
"175","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",13,4,"Same",0,"Novel44",1,"Novel44",1,4763,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,TRUE
"176","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",14,5,"Switch",0,"Novel54",1,"Novel38",3,2343,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,FALSE
"177","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",15,6,"Same",0,"Novel53",1,"Novel53",1,2348,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,TRUE
"178","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",16,7,"Switch",1,"Novel123",1,"Novel58",2,1804,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,FALSE
"179","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",19,6,"Same",0,"Novel53",3,"Novel53",1,2118,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,TRUE
"180","A1BT5I6JC2U1L4","Jan 19 2014","10:11:34",20,7,"Switch",1,"Novel50",1,"Novel58",2,5001,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:11:34),TRUE,FALSE,4,3,FALSE
"181","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",10,1,"Same",0,"Novel38",3,"Novel38",1,1358,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,TRUE
"182","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",11,2,"Switch",1,"Novel78",1,"Novel10",0,3846,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,FALSE
"187","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",5,0,"Switch",1,"Novel58",0,"Novel127",3,1888,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,FALSE
"188","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",6,1,"Same",0,"Novel38",1,"Novel38",1,1984,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,TRUE
"189","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",7,2,"Switch",1,"Novel21",2,"Novel10",0,1734,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,FALSE
"190","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",8,3,"Same",0,"Novel16",3,"Novel16",3,1458,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,TRUE
"191","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",9,0,"Switch",1,"Novel127",3,"Novel127",3,7742,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:10:46),TRUE,TRUE,4,3,TRUE
"192","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",14,5,"Same",1,"Novel88",0,"Novel88",0,1062,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,TRUE
"193","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",15,6,"Switch",0,"Novel108",0,"Novel119",2,1962,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,FALSE
"194","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",12,3,"Same",0,"Novel16",0,"Novel16",3,1850,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,TRUE
"195","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",13,4,"Switch",0,"Novel86",0,"Novel93",1,3482,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,FALSE
"196","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",18,5,"Same",1,"Novel88",0,"Novel88",0,1788,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,TRUE
"197","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",19,6,"Switch",0,"Novel119",1,"Novel119",2,1328,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,TRUE
"198","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",16,7,"Same",1,"Novel84",2,"Novel84",2,886,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,TRUE
"199","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",17,4,"Switch",0,"Novel93",2,"Novel93",1,1422,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,TRUE
"200","A1DBE2OL84TBKB","Jan 18 2014","15:10:46",20,7,"Same",1,"Novel84",2,"Novel84",2,1915,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:10:46),TRUE,FALSE,4,3,TRUE
"201","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",17,6,"Switch",0,"Novel102",3,"Novel100",1,1322,"eyesdownleftarrow","4","0","soc",0,1,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,FALSE
"202","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",18,6,"Switch",0,"Novel115",1,"Novel100",1,2495,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,FALSE
"207","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",5,0,"Switch",0,"Novel107",1,"Novel111",2,1520,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,FALSE
"208","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",6,0,"Switch",0,"Novel111",1,"Novel111",2,3161,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:28:42),TRUE,TRUE,4,0,TRUE
"209","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",7,1,"Same",0,"Novel35",3,"Novel35",3,2738,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,TRUE
"210","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",8,1,"Same",0,"Novel96",3,"Novel35",3,3453,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,FALSE
"211","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",9,2,"Switch",1,"Novel38",3,"Novel16",2,3371,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,FALSE
"212","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",10,2,"Switch",1,"Novel16",2,"Novel16",2,2452,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,TRUE
"213","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",11,3,"Same",1,"Novel105",3,"Novel105",3,1494,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,TRUE
"214","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",12,3,"Same",1,"Novel83",1,"Novel105",3,1894,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,FALSE
"215","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",13,4,"Switch",1,"Novel124",1,"Novel6",0,2714,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,FALSE
"216","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",14,4,"Switch",1,"Novel6",0,"Novel6",0,3313,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,TRUE
"217","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",15,5,"Same",1,"Novel43",0,"Novel43",0,1634,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,TRUE
"218","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",16,5,"Same",1,"Novel122",3,"Novel43",0,1522,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,FALSE
"219","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",20,7,"Same",0,"Novel64",2,"Novel93",2,3351,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,FALSE
"220","A1DVCUCOTAC0JQ","Dec 05 2013","04:28:42",19,7,"Same",0,"Novel93",2,"Novel93",2,1916,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 04:28:42),TRUE,FALSE,4,0,TRUE
"221","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",10,1,"Same",1,"Novel24",1,"Novel61",3,8014,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,FALSE
"222","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",11,2,"Switch",0,"Novel85",2,"Novel30",1,2757,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,FALSE
"223","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",9,0,"Switch",0,"Novel44",3,"Novel95",3,7668,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:32),TRUE,TRUE,4,3,FALSE
"228","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",5,0,"Switch",0,"Novel100",1,"Novel95",3,5052,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,FALSE
"229","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",6,1,"Same",1,"Novel61",3,"Novel61",3,2683,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,TRUE
"230","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",7,2,"Switch",0,"Novel115",3,"Novel30",1,3636,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,FALSE
"231","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",8,3,"Same",0,"Novel16",3,"Novel16",3,2827,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,TRUE
"232","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",13,4,"Switch",1,"Novel20",1,"Novel41",0,1895,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,FALSE
"233","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",14,5,"Same",1,"Novel7",3,"Novel7",3,1855,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,TRUE
"234","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",15,6,"Switch",1,"Novel36",1,"Novel94",2,1530,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,FALSE
"235","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",12,3,"Same",0,"Novel3",0,"Novel16",3,2797,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,FALSE
"236","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",17,4,"Switch",1,"Novel124",3,"Novel41",0,4446,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,FALSE
"237","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",18,5,"Same",1,"Novel14",0,"Novel7",3,3738,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,FALSE
"238","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",19,6,"Switch",1,"Novel4",1,"Novel94",2,2983,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,FALSE
"239","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",16,7,"Same",0,"Novel63",2,"Novel63",2,1258,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,TRUE
"240","A1E8WU0ER9WT88","Jan 18 2014","15:13:32",20,7,"Same",0,"Novel65",2,"Novel63",2,2078,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:32),TRUE,FALSE,4,3,FALSE
"241","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",17,6,"Switch",1,"Novel73",1,"Novel123",2,1354,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,FALSE
"242","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",18,6,"Switch",1,"Novel123",2,"Novel123",2,593,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,TRUE
"243","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",19,7,"Same",1,"Novel37",0,"Novel37",0,764,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,TRUE
"248","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",5,0,"Switch",0,"Novel16",1,"Novel9",2,1965,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,FALSE
"249","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",6,0,"Switch",0,"Novel45",1,"Novel9",2,2371,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:44),TRUE,TRUE,4,0,FALSE
"250","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",7,1,"Same",0,"Novel57",1,"Novel57",1,2090,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,TRUE
"251","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",8,1,"Same",0,"Novel57",2,"Novel57",1,936,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,TRUE
"252","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",9,2,"Switch",0,"Novel69",0,"Novel63",1,1311,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,FALSE
"253","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",10,2,"Switch",0,"Novel113",0,"Novel63",1,1794,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,FALSE
"254","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",11,3,"Same",0,"Novel13",1,"Novel13",1,1981,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,TRUE
"255","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",12,3,"Same",0,"Novel13",2,"Novel13",1,468,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,TRUE
"256","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",13,4,"Switch",1,"Novel120",2,"Novel99",0,1981,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,FALSE
"257","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",14,4,"Switch",1,"Novel99",0,"Novel99",0,764,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,TRUE
"258","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",15,5,"Same",1,"Novel82",3,"Novel82",3,1248,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,TRUE
"259","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",16,5,"Same",1,"Novel82",3,"Novel82",3,562,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,TRUE
"260","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",11,2,"Switch",0,"Novel137",3,"Novel137",1,1349,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,TRUE
"261","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",12,3,"Same",0,"Novel22",1,"Novel22",0,979,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,TRUE
"262","A1FKCYWMD3HCXU","Dec 02 2013","16:09:44",20,7,"Same",1,"Novel37",0,"Novel37",0,421,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:09:44),TRUE,FALSE,4,0,TRUE
"267","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",5,0,"Switch",1,"Novel131",1,"Novel55",0,1921,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,FALSE
"268","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",6,1,"Same",1,"Novel69",2,"Novel69",2,1907,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,TRUE
"269","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",7,2,"Switch",0,"Novel24",3,"Novel137",1,1843,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,FALSE
"270","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",8,3,"Same",0,"Novel22",0,"Novel22",0,1140,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,TRUE
"271","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",9,0,"Switch",1,"Novel55",0,"Novel55",0,1345,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:46),TRUE,TRUE,4,3,TRUE
"272","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",10,1,"Same",1,"Novel69",2,"Novel69",2,840,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,TRUE
"273","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",15,6,"Switch",0,"Novel11",1,"Novel62",2,1162,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,FALSE
"274","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",16,7,"Same",1,"Novel107",0,"Novel107",0,811,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,TRUE
"275","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",13,4,"Switch",1,"Novel123",3,"Novel133",1,2210,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,FALSE
"276","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",14,5,"Same",0,"Novel38",0,"Novel38",0,1028,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,TRUE
"277","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",19,6,"Switch",0,"Novel56",1,"Novel62",2,1971,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,FALSE
"278","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",20,7,"Same",1,"Novel107",0,"Novel107",0,771,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,TRUE
"279","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",17,4,"Switch",1,"Novel103",3,"Novel133",1,2074,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,FALSE
"280","A1FKCYWMD3HCXU","Jan 19 2014","10:10:46",18,5,"Same",0,"Novel45",0,"Novel38",0,1316,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:46),TRUE,FALSE,4,3,FALSE
"281","A1HXAMI9F1CUEF","Jan 18 2014","15:13:31",18,5,"Switch",1,"Novel44",1,"Novel45",2,7255,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:31),TRUE,FALSE,4,3,FALSE
"282","A1HXAMI9F1CUEF","Jan 18 2014","15:13:31",19,6,"Same",1,"Novel8",0,"Novel8",0,1037,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:31),TRUE,FALSE,4,3,TRUE
"287","A1HXAMI9F1CUEF","Jan 18 2014","15:13:31",5,0,"Same",1,"Novel15",1,"Novel15",1,2946,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:13:31),TRUE,FALSE,4,3,TRUE
"288","A1HXAMI9F1CUEF","Jan 18 2014","15:13:31",6,1,"Switch",0,"Novel18",1,"Novel11",0,1490,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:13:31),TRUE,FALSE,4,3,FALSE
"289","A1HXAMI9F1CUEF","Jan 18 2014","15:13:31",7,2,"Same",0,"Novel19",2,"Novel19",2,1425,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:13:31),TRUE,FALSE,4,3,TRUE
"290","A1HXAMI9F1CUEF","Jan 18 2014","15:13:31",8,3,"Switch",0,"Novel121",3,"Novel50",0,1361,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:13:31),TRUE,FALSE,4,3,FALSE
"291","A1HXAMI9F1CUEF","Jan 18 2014","15:13:31",9,0,"Same",1,"Novel15",1,"Novel15",1,3153,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:31),TRUE,TRUE,4,3,TRUE
"292","A1HXAMI9F1CUEF","Jan 18 2014","15:13:31",10,1,"Switch",0,"Novel27",0,"Novel11",0,5031,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:31),TRUE,FALSE,4,3,FALSE
"293","A1HXAMI9F1CUEF","Jan 18 2014","15:13:31",11,2,"Same",0,"Novel19",0,"Novel19",2,1351,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:31),TRUE,FALSE,4,3,TRUE
"294","A1HXAMI9F1CUEF","Jan 18 2014","15:13:31",12,3,"Switch",0,"Novel129",3,"Novel50",0,4732,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:31),TRUE,FALSE,4,3,FALSE
"295","A1HXAMI9F1CUEF","Jan 18 2014","15:13:31",13,4,"Same",0,"Novel28",3,"Novel28",3,1086,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:13:31),TRUE,FALSE,4,3,TRUE
"296","A1HXAMI9F1CUEF","Jan 18 2014","15:13:31",14,5,"Switch",1,"Novel59",1,"Novel45",2,1166,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:13:31),TRUE,FALSE,4,3,FALSE
