"","subid","submit.time","trial.num","condition","interval","numPic","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","intervalNum","include","first.trial","numPicN","correct"
"143","A13J6BEMIPNEH6","20:45:36",3,"Social","Three",6,0,"Switch",0,"tomato",4,"",0,2051,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"144","A13J6BEMIPNEH6","20:45:36",4,"Social","Three",6,0,"Switch",0,"tomato",0,"",0,1483,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"145","A13J6BEMIPNEH6","20:45:36",5,"Social","Three",6,0,"Switch",0,"Novel34",4,"Novel69",0,1460,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,FALSE
"146","A13J6BEMIPNEH6","20:45:36",6,"Social","Three",6,1,"Same",0,"Novel88",3,"Novel88",3,1897,"eyes_down_left",1,1,0,0,3,TRUE,FALSE,6,TRUE
"147","A13J6BEMIPNEH6","20:45:36",7,"Social","Three",6,2,"Switch",1,"Novel124",2,"Novel21",1,1953,"eyes_left",0,1,0,0,3,TRUE,FALSE,6,FALSE
"148","A13J6BEMIPNEH6","20:45:36",8,"Social","Three",6,3,"Same",1,"Novel80",4,"Novel80",4,1968,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,TRUE
"149","A13J6BEMIPNEH6","20:45:36",9,"Social","Three",6,0,"Switch",0,"Novel105",0,"Novel69",0,12706,"eyescenter",-1,0,1,0,3,TRUE,TRUE,6,FALSE
"150","A13J6BEMIPNEH6","20:45:36",10,"Social","Three",6,1,"Same",0,"Novel88",2,"Novel88",3,1496,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"151","A13J6BEMIPNEH6","20:45:36",11,"Social","Three",6,2,"Switch",1,"Novel21",1,"Novel21",1,4787,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"152","A13J6BEMIPNEH6","20:45:36",12,"Social","Three",6,3,"Same",1,"Novel80",4,"Novel80",4,982,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"153","A13J6BEMIPNEH6","20:45:36",13,"Social","Three",6,4,"Switch",0,"Novel90",2,"Novel126",1,2432,"eyes_left",0,1,0,0,3,TRUE,FALSE,6,FALSE
"154","A13J6BEMIPNEH6","20:45:36",14,"Social","Three",6,5,"Same",0,"Novel39",4,"Novel39",4,2230,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,TRUE
"155","A13J6BEMIPNEH6","20:45:36",15,"Social","Three",6,6,"Switch",1,"Novel1",0,"Novel129",2,1655,"eyes_left_90",4,1,0,0,3,TRUE,FALSE,6,FALSE
"156","A13J6BEMIPNEH6","20:45:36",16,"Social","Three",6,7,"Same",1,"Novel58",4,"Novel58",4,1036,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,TRUE
"157","A13J6BEMIPNEH6","20:45:36",17,"Social","Three",6,4,"Switch",0,"Novel52",2,"Novel126",1,1416,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"158","A13J6BEMIPNEH6","20:45:36",18,"Social","Three",6,5,"Same",0,"Novel39",0,"Novel39",4,2777,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"159","A13J6BEMIPNEH6","20:45:36",19,"Social","Three",6,6,"Switch",1,"Novel129",2,"Novel129",2,7323,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"160","A13J6BEMIPNEH6","20:45:36",20,"Social","Three",6,7,"Same",1,"Novel64",1,"Novel58",4,1681,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"161","A149MN8UN8O976","19:48:20",1,"Social","Zero",6,0,"Same",1,"squirrel",3,"",0,5930,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE
"162","A149MN8UN8O976","19:48:20",2,"Social","Zero",6,0,"Same",1,"squirrel",1,"",0,2081,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE
"163","A149MN8UN8O976","19:48:20",3,"Social","Zero",6,0,"Same",1,"tomato",4,"",0,1949,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE
"164","A149MN8UN8O976","19:48:20",4,"Social","Zero",6,0,"Same",1,"tomato",0,"",0,2147,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE
"165","A149MN8UN8O976","19:48:20",5,"Social","Zero",6,0,"Same",1,"Novel135",1,"Novel135",1,11132,"eyes_down_left",1,1,0,0,0,TRUE,FALSE,6,TRUE
"166","A149MN8UN8O976","19:48:20",6,"Social","Zero",6,0,"Same",1,"Novel135",1,"Novel135",1,2430,"eyescenter",-1,0,1,0,0,TRUE,TRUE,6,TRUE
"167","A149MN8UN8O976","19:48:20",7,"Social","Zero",6,1,"Switch",0,"Novel34",5,"Novel76",3,5343,"eyes_right_90",5,1,0,0,0,TRUE,FALSE,6,FALSE
"168","A149MN8UN8O976","19:48:20",8,"Social","Zero",6,1,"Switch",0,"Novel22",4,"Novel76",3,4483,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,FALSE
"169","A149MN8UN8O976","19:48:20",9,"Social","Zero",6,2,"Same",0,"Novel68",3,"Novel68",3,4899,"eyes_right_90",5,1,0,0,0,TRUE,FALSE,6,TRUE
"170","A149MN8UN8O976","19:48:20",10,"Social","Zero",6,2,"Same",0,"Novel68",2,"Novel68",3,887,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE
"171","A149MN8UN8O976","19:48:20",11,"Social","Zero",6,3,"Switch",0,"Novel63",1,"Novel85",5,9291,"eyes_right",3,1,0,0,0,TRUE,FALSE,6,FALSE
"172","A149MN8UN8O976","19:48:20",12,"Social","Zero",6,3,"Switch",0,"Novel72",1,"Novel85",5,3116,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,FALSE
"173","A149MN8UN8O976","19:48:20",13,"Social","Zero",6,4,"Same",0,"Novel84",1,"Novel84",1,5030,"eyes_left_90",4,1,0,0,0,TRUE,FALSE,6,TRUE
"174","A149MN8UN8O976","19:48:20",14,"Social","Zero",6,4,"Same",0,"Novel84",3,"Novel84",1,812,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE
"175","A149MN8UN8O976","19:48:20",15,"Social","Zero",6,5,"Switch",1,"Novel50",2,"Novel31",4,5577,"eyes_right_90",5,1,0,0,0,TRUE,FALSE,6,FALSE
"176","A149MN8UN8O976","19:48:20",16,"Social","Zero",6,5,"Switch",1,"Novel31",4,"Novel31",4,8029,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE
"177","A149MN8UN8O976","19:48:20",17,"Social","Zero",6,6,"Same",1,"Novel136",1,"Novel136",1,3399,"eyes_right",3,1,0,0,0,TRUE,FALSE,6,TRUE
"178","A149MN8UN8O976","19:48:20",18,"Social","Zero",6,6,"Same",1,"Novel136",1,"Novel136",1,1064,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE
"179","A149MN8UN8O976","19:48:20",19,"Social","Zero",6,7,"Switch",1,"Novel109",1,"Novel1",2,7197,"eyes_left_90",4,1,0,0,0,TRUE,FALSE,6,FALSE
"180","A149MN8UN8O976","19:48:20",20,"Social","Zero",6,7,"Switch",1,"Novel1",2,"Novel1",2,1862,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE
"181","A14BL06GWX2Y9L","17:59:04",1,"No-Social","Zero",6,0,"Same",0,"squirrel",3,"",0,2736,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE
"182","A14BL06GWX2Y9L","17:59:04",2,"No-Social","Zero",6,0,"Same",0,"squirrel",1,"",0,2296,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE
"183","A14BL06GWX2Y9L","17:59:04",3,"No-Social","Zero",6,0,"Same",0,"tomato",4,"",0,3850,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE
"184","A14BL06GWX2Y9L","17:59:04",4,"No-Social","Zero",6,0,"Same",0,"tomato",0,"",0,1233,"eyescenter",-1,0,0,1,0,TRUE,FALSE,6,FALSE
"185","A14BL06GWX2Y9L","17:59:04",5,"No-Social","Zero",6,0,"Same",0,"Novel62",4,"Novel62",4,8421,"eyescenter",-1,1,0,0,0,TRUE,FALSE,6,TRUE
"186","A14BL06GWX2Y9L","17:59:04",6,"No-Social","Zero",6,0,"Same",0,"Novel62",2,"Novel62",4,1890,"eyescenter",-1,0,1,0,0,TRUE,TRUE,6,TRUE
"187","A14BL06GWX2Y9L","17:59:04",7,"No-Social","Zero",6,1,"Switch",1,"Novel85",2,"Novel39",1,4906,"eyescenter",-1,1,0,0,0,TRUE,FALSE,6,FALSE
"188","A14BL06GWX2Y9L","17:59:04",8,"No-Social","Zero",6,1,"Switch",1,"Novel68",0,"Novel39",1,4361,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,FALSE
"189","A14BL06GWX2Y9L","17:59:04",9,"No-Social","Zero",6,2,"Same",1,"Novel134",1,"Novel134",1,9972,"eyescenter",-1,1,0,0,0,TRUE,FALSE,6,TRUE
"190","A14BL06GWX2Y9L","17:59:04",10,"No-Social","Zero",6,2,"Same",1,"Novel134",1,"Novel134",1,974,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE
"191","A14BL06GWX2Y9L","17:59:04",11,"No-Social","Zero",6,3,"Switch",0,"Novel81",2,"Novel57",5,4239,"eyescenter",-1,1,0,0,0,TRUE,FALSE,6,FALSE
"192","A14BL06GWX2Y9L","17:59:04",12,"No-Social","Zero",6,3,"Switch",0,"Novel57",2,"Novel57",5,5585,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE
"193","A14BL06GWX2Y9L","17:59:04",13,"No-Social","Zero",6,4,"Same",0,"Novel27",4,"Novel27",4,11522,"eyescenter",-1,1,0,0,0,TRUE,FALSE,6,TRUE
"194","A14BL06GWX2Y9L","17:59:04",14,"No-Social","Zero",6,4,"Same",0,"Novel27",5,"Novel27",4,1177,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE
"195","A14BL06GWX2Y9L","17:59:04",15,"No-Social","Zero",6,5,"Switch",1,"Novel101",0,"Novel131",4,1835,"eyescenter",-1,1,0,0,0,TRUE,FALSE,6,FALSE
"196","A14BL06GWX2Y9L","17:59:04",16,"No-Social","Zero",6,5,"Switch",1,"Novel80",2,"Novel131",4,1500,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,FALSE
"197","A14BL06GWX2Y9L","17:59:04",17,"No-Social","Zero",6,6,"Same",1,"Novel124",4,"Novel124",4,2139,"eyescenter",-1,1,0,0,0,TRUE,FALSE,6,TRUE
"198","A14BL06GWX2Y9L","17:59:04",18,"No-Social","Zero",6,6,"Same",1,"Novel124",4,"Novel124",4,1008,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,TRUE
"199","A14BL06GWX2Y9L","17:59:04",19,"No-Social","Zero",6,7,"Switch",0,"Novel16",0,"Novel15",2,1986,"eyescenter",-1,1,0,0,0,TRUE,FALSE,6,FALSE
"200","A14BL06GWX2Y9L","17:59:04",20,"No-Social","Zero",6,7,"Switch",0,"Novel56",4,"Novel15",2,1794,"eyescenter",-1,0,1,0,0,TRUE,FALSE,6,FALSE
"201","A14BVED75ZFI4O","08:12:28",1,"Social","Seven",6,0,"Switch",1,"squirrel",3,"",0,5640,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"202","A14BVED75ZFI4O","08:12:28",2,"Social","Seven",6,0,"Switch",1,"squirrel",1,"",0,2526,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"203","A14BVED75ZFI4O","08:12:28",3,"Social","Seven",6,0,"Switch",1,"tomato",4,"",0,1735,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"204","A14BVED75ZFI4O","08:12:28",4,"Social","Seven",6,0,"Switch",1,"tomato",0,"",0,1098,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"205","A14BVED75ZFI4O","08:12:28",5,"Social","Seven",6,0,"Switch",1,"Novel85",1,"Novel56",3,2684,"eyes_right",3,1,0,0,7,TRUE,FALSE,6,FALSE
"206","A14BVED75ZFI4O","08:12:28",6,"Social","Seven",6,1,"Same",1,"Novel127",2,"Novel127",2,1972,"eyes_left",0,1,0,0,7,TRUE,FALSE,6,TRUE
"207","A14BVED75ZFI4O","08:12:28",7,"Social","Seven",6,2,"Switch",1,"Novel3",2,"Novel96",5,1158,"eyes_left",0,1,0,0,7,TRUE,FALSE,6,FALSE
"208","A14BVED75ZFI4O","08:12:28",8,"Social","Seven",6,3,"Same",0,"Novel49",3,"Novel49",3,1785,"eyes_down_left",1,1,0,0,7,TRUE,FALSE,6,TRUE
"209","A14BVED75ZFI4O","08:12:28",9,"Social","Seven",6,4,"Switch",0,"Novel51",1,"Novel12",3,1475,"eyes_right_90",5,1,0,0,7,TRUE,FALSE,6,FALSE
"210","A14BVED75ZFI4O","08:12:28",10,"Social","Seven",6,5,"Same",1,"Novel72",3,"Novel72",3,1520,"eyes_down_left",1,1,0,0,7,TRUE,FALSE,6,TRUE
"211","A14BVED75ZFI4O","08:12:28",11,"Social","Seven",6,6,"Switch",0,"Novel22",1,"Novel47",4,983,"eyes_right_90",5,1,0,0,7,TRUE,FALSE,6,FALSE
"212","A14BVED75ZFI4O","08:12:28",12,"Social","Seven",6,7,"Same",0,"Novel126",5,"Novel126",5,1143,"eyes_right",3,1,0,0,7,TRUE,FALSE,6,TRUE
"213","A14BVED75ZFI4O","08:12:28",13,"Social","Seven",6,0,"Switch",1,"Novel9",0,"Novel56",3,3589,"eyescenter",-1,0,1,0,7,TRUE,TRUE,6,FALSE
"214","A14BVED75ZFI4O","08:12:28",14,"Social","Seven",6,1,"Same",1,"Novel127",2,"Novel127",2,3498,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"215","A14BVED75ZFI4O","08:12:28",15,"Social","Seven",6,2,"Switch",1,"Novel80",2,"Novel96",5,4673,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"216","A14BVED75ZFI4O","08:12:28",16,"Social","Seven",6,3,"Same",0,"Novel49",0,"Novel49",3,2497,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"217","A14BVED75ZFI4O","08:12:28",17,"Social","Seven",6,4,"Switch",0,"Novel41",1,"Novel12",3,4592,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"218","A14BVED75ZFI4O","08:12:28",18,"Social","Seven",6,5,"Same",1,"Novel72",3,"Novel72",3,1400,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"219","A14BVED75ZFI4O","08:12:28",19,"Social","Seven",6,6,"Switch",0,"Novel64",3,"Novel47",4,5010,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"220","A14BVED75ZFI4O","08:12:28",20,"Social","Seven",6,7,"Same",0,"Novel126",4,"Novel126",5,2081,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"221","A14IR7TO5YHC6J","04:06:22",1,"No-Social","Three",6,0,"Same",1,"squirrel",3,"",0,8738,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"222","A14IR7TO5YHC6J","04:06:22",2,"No-Social","Three",6,0,"Same",1,"squirrel",1,"",0,1541,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"223","A14IR7TO5YHC6J","04:06:22",3,"No-Social","Three",6,0,"Same",1,"tomato",4,"",0,2577,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"224","A14IR7TO5YHC6J","04:06:22",4,"No-Social","Three",6,0,"Same",1,"tomato",0,"",0,1367,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"225","A14IR7TO5YHC6J","04:06:22",5,"No-Social","Three",6,0,"Same",1,"Novel115",4,"Novel115",4,10776,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,TRUE
"226","A14IR7TO5YHC6J","04:06:22",6,"No-Social","Three",6,1,"Switch",0,"Novel133",4,"Novel44",5,3721,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,FALSE
"227","A14IR7TO5YHC6J","04:06:22",7,"No-Social","Three",6,2,"Same",0,"Novel40",4,"Novel40",4,4229,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,TRUE
"228","A14IR7TO5YHC6J","04:06:22",8,"No-Social","Three",6,3,"Switch",0,"Novel140",3,"Novel25",0,1899,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,FALSE
"229","A14IR7TO5YHC6J","04:06:22",9,"No-Social","Three",6,0,"Same",1,"Novel115",4,"Novel115",4,2446,"eyescenter",-1,0,1,0,3,TRUE,TRUE,6,TRUE
"230","A14IR7TO5YHC6J","04:06:22",10,"No-Social","Three",6,1,"Switch",0,"Novel90",3,"Novel44",5,4676,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"231","A14IR7TO5YHC6J","04:06:22",11,"No-Social","Three",6,2,"Same",0,"Novel107",4,"Novel40",4,2147,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"232","A14IR7TO5YHC6J","04:06:22",12,"No-Social","Three",6,3,"Switch",0,"Novel25",3,"Novel25",0,2483,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"233","A14IR7TO5YHC6J","04:06:22",13,"No-Social","Three",6,4,"Same",1,"Novel79",4,"Novel79",4,4116,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,TRUE
"234","A14IR7TO5YHC6J","04:06:22",14,"No-Social","Three",6,5,"Switch",1,"Novel105",3,"Novel73",1,2377,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,FALSE
"235","A14IR7TO5YHC6J","04:06:22",15,"No-Social","Three",6,6,"Same",0,"Novel78",4,"Novel78",4,1940,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,TRUE
"236","A14IR7TO5YHC6J","04:06:22",16,"No-Social","Three",6,7,"Switch",1,"Novel23",3,"Novel58",5,2178,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,FALSE
"237","A14IR7TO5YHC6J","04:06:22",17,"No-Social","Three",6,4,"Same",1,"Novel79",4,"Novel79",4,2061,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"238","A14IR7TO5YHC6J","04:06:22",18,"No-Social","Three",6,5,"Switch",1,"Novel70",3,"Novel73",1,1889,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"239","A14IR7TO5YHC6J","04:06:22",19,"No-Social","Three",6,6,"Same",0,"Novel38",4,"Novel78",4,2440,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"240","A14IR7TO5YHC6J","04:06:22",20,"No-Social","Three",6,7,"Switch",1,"Novel42",3,"Novel58",5,1533,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"241","A14JJ37XCACZCZ","21:27:27",1,"No-Social","Seven",6,0,"Switch",1,"squirrel",3,"",0,1918,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"242","A14JJ37XCACZCZ","21:27:27",2,"No-Social","Seven",6,0,"Switch",1,"squirrel",1,"",0,1416,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"243","A14JJ37XCACZCZ","21:27:27",3,"No-Social","Seven",6,0,"Switch",1,"tomato",4,"",0,1058,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"244","A14JJ37XCACZCZ","21:27:27",4,"No-Social","Seven",6,0,"Switch",1,"tomato",0,"",0,915,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"245","A14JJ37XCACZCZ","21:27:27",5,"No-Social","Seven",6,0,"Switch",1,"Novel136",3,"Novel14",1,3663,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,FALSE
"246","A14JJ37XCACZCZ","21:27:27",6,"No-Social","Seven",6,1,"Same",0,"Novel112",3,"Novel112",3,4002,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,TRUE
"247","A14JJ37XCACZCZ","21:27:27",7,"No-Social","Seven",6,2,"Switch",0,"Novel79",3,"Novel80",4,3595,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,FALSE
"248","A14JJ37XCACZCZ","21:27:27",8,"No-Social","Seven",6,3,"Same",1,"Novel131",4,"Novel131",4,3251,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,TRUE
"249","A14JJ37XCACZCZ","21:27:27",9,"No-Social","Seven",6,4,"Switch",0,"Novel13",5,"Novel74",0,3229,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,FALSE
"250","A14JJ37XCACZCZ","21:27:27",10,"No-Social","Seven",6,5,"Same",1,"Novel52",3,"Novel52",3,4120,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,TRUE
"251","A14JJ37XCACZCZ","21:27:27",11,"No-Social","Seven",6,6,"Switch",1,"Novel27",0,"Novel84",5,3698,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,FALSE
"252","A14JJ37XCACZCZ","21:27:27",12,"No-Social","Seven",6,7,"Same",0,"Novel86",4,"Novel86",4,3315,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,TRUE
"253","A14JJ37XCACZCZ","21:27:27",13,"No-Social","Seven",6,0,"Switch",1,"Novel115",3,"Novel14",1,3946,"eyescenter",-1,0,1,0,7,TRUE,TRUE,6,FALSE
"254","A14JJ37XCACZCZ","21:27:27",14,"No-Social","Seven",6,1,"Same",0,"Novel65",3,"Novel112",3,3739,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"255","A14JJ37XCACZCZ","21:27:27",15,"No-Social","Seven",6,2,"Switch",0,"Novel10",5,"Novel80",4,3255,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"256","A14JJ37XCACZCZ","21:27:27",16,"No-Social","Seven",6,3,"Same",1,"Novel131",4,"Novel131",4,3418,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"257","A14JJ37XCACZCZ","21:27:27",17,"No-Social","Seven",6,4,"Switch",0,"Novel71",2,"Novel74",0,2843,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"258","A14JJ37XCACZCZ","21:27:27",18,"No-Social","Seven",6,5,"Same",1,"Novel106",1,"Novel52",3,4748,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"259","A14JJ37XCACZCZ","21:27:27",19,"No-Social","Seven",6,6,"Switch",1,"Novel84",5,"Novel84",5,3413,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"260","A14JJ37XCACZCZ","21:27:27",20,"No-Social","Seven",6,7,"Same",0,"Novel86",1,"Novel86",4,4159,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"261","A14R0P1LBYF8AL","23:56:37",1,"Social","Three",6,0,"Same",0,"squirrel",3,"",0,3101,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"262","A14R0P1LBYF8AL","23:56:37",2,"Social","Three",6,0,"Same",0,"squirrel",1,"",0,1456,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"263","A14R0P1LBYF8AL","23:56:37",3,"Social","Three",6,0,"Same",0,"tomato",4,"",0,7123,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"264","A14R0P1LBYF8AL","23:56:37",4,"Social","Three",6,0,"Same",0,"tomato",0,"",0,1292,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"265","A14R0P1LBYF8AL","23:56:37",5,"Social","Three",6,0,"Same",0,"Novel28",5,"Novel28",5,3983,"eyes_left_90",4,1,0,0,3,TRUE,FALSE,6,TRUE
"266","A14R0P1LBYF8AL","23:56:37",6,"Social","Three",6,1,"Switch",0,"Novel97",4,"Novel91",2,2602,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,FALSE
"267","A14R0P1LBYF8AL","23:56:37",7,"Social","Three",6,2,"Same",1,"Novel82",3,"Novel82",3,2506,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,TRUE
"268","A14R0P1LBYF8AL","23:56:37",8,"Social","Three",6,3,"Switch",0,"Novel20",2,"Novel31",3,2948,"eyes_left",0,1,0,0,3,TRUE,FALSE,6,FALSE
"269","A14R0P1LBYF8AL","23:56:37",9,"Social","Three",6,0,"Same",0,"Novel28",1,"Novel28",5,4968,"eyescenter",-1,0,1,0,3,TRUE,TRUE,6,TRUE
"270","A14R0P1LBYF8AL","23:56:37",10,"Social","Three",6,1,"Switch",0,"Novel70",3,"Novel91",2,2855,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"271","A14R0P1LBYF8AL","23:56:37",11,"Social","Three",6,2,"Same",1,"Novel82",3,"Novel82",3,2394,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"272","A14R0P1LBYF8AL","23:56:37",12,"Social","Three",6,3,"Switch",0,"Novel31",5,"Novel31",3,14813,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"273","A14R0P1LBYF8AL","23:56:37",13,"Social","Three",6,4,"Same",0,"Novel25",3,"Novel25",3,2374,"eyes_left_90",4,1,0,0,3,TRUE,FALSE,6,TRUE
"274","A14R0P1LBYF8AL","23:56:37",14,"Social","Three",6,5,"Switch",1,"Novel107",0,"Novel73",1,12312,"eyes_down_left",1,1,0,0,3,TRUE,FALSE,6,FALSE
"275","A14R0P1LBYF8AL","23:56:37",15,"Social","Three",6,6,"Same",1,"Novel66",1,"Novel66",1,4054,"eyes_right",3,1,0,0,3,TRUE,FALSE,6,TRUE
"276","A14R0P1LBYF8AL","23:56:37",16,"Social","Three",6,7,"Switch",1,"Novel106",5,"Novel100",2,3720,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,FALSE
"277","A14R0P1LBYF8AL","23:56:37",17,"Social","Three",6,4,"Same",0,"Novel25",1,"Novel25",3,3858,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"278","A14R0P1LBYF8AL","23:56:37",18,"Social","Three",6,5,"Switch",1,"Novel73",1,"Novel73",1,6186,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"279","A14R0P1LBYF8AL","23:56:37",19,"Social","Three",6,6,"Same",1,"Novel66",1,"Novel66",1,3957,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"280","A14R0P1LBYF8AL","23:56:37",20,"Social","Three",6,7,"Switch",1,"Novel100",2,"Novel100",2,10148,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"281","A15W0YY71Z9XWV","18:34:32",1,"No-Social","Three",6,0,"Switch",1,"squirrel",3,"",0,7268,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"282","A15W0YY71Z9XWV","18:34:32",2,"No-Social","Three",6,0,"Switch",1,"squirrel",1,"",0,2121,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"283","A15W0YY71Z9XWV","18:34:32",3,"No-Social","Three",6,0,"Switch",1,"tomato",4,"",0,3076,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"284","A15W0YY71Z9XWV","18:34:32",4,"No-Social","Three",6,0,"Switch",1,"tomato",0,"",0,6615,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"285","A15W0YY71Z9XWV","18:34:32",5,"No-Social","Three",6,0,"Switch",1,"Novel76",2,"Novel31",3,13307,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,FALSE
