"example_trial","exposure_trial","test_trial","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","day.and.time","intervalNum","include","first.trial","numPicN","correct","experiment","n_trials","duplicate","subids"
0,0,1,"Jul 13 2014","10:17:06",10,"Long","Social","Zero",4,"Chrome",2,"Switch","Novel51",1,"Novel32",3,540,"straightahead",-1,"(Jul 13 2014 10:17:06)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"9"
0,1,0,"Jul 13 2014","10:17:06",11,"Long","Social","Zero",4,"Chrome",3,"Same","Novel89",0,"Novel89",0,1063,"silentLUlong",1,"(Jul 13 2014 10:17:06)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"9"
0,0,1,"Jul 13 2014","10:17:06",12,"Long","Social","Zero",4,"Chrome",3,"Same","Novel89",0,"Novel89",0,759,"straightahead",-1,"(Jul 13 2014 10:17:06)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"9"
0,1,0,"Jul 13 2014","10:17:06",13,"Long","Social","Zero",4,"Chrome",4,"Switch","Novel29",0,"Novel11",3,525,"silentLUlong",1,"(Jul 13 2014 10:17:06)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"9"
0,0,1,"Jul 13 2014","10:17:06",14,"Long","Social","Zero",4,"Chrome",4,"Switch","Novel116",0,"Novel11",3,673,"straightahead",-1,"(Jul 13 2014 10:17:06)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"9"
0,1,0,"Jul 13 2014","10:17:06",15,"Long","Social","Zero",4,"Chrome",5,"Same","Novel129",0,"Novel129",0,424,"silentLUlong",1,"(Jul 13 2014 10:17:06)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"9"
0,0,1,"Jul 13 2014","10:17:06",16,"Long","Social","Zero",4,"Chrome",5,"Same","Novel129",2,"Novel129",0,460,"straightahead",-1,"(Jul 13 2014 10:17:06)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"9"
0,1,0,"Jul 13 2014","10:17:06",17,"Long","Social","Zero",4,"Chrome",6,"Switch","Novel6",0,"Novel131",3,462,"silentLUlong",1,"(Jul 13 2014 10:17:06)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"9"
0,0,1,"Jul 13 2014","10:17:06",18,"Long","Social","Zero",4,"Chrome",6,"Switch","Novel44",2,"Novel131",3,350,"straightahead",-1,"(Jul 13 2014 10:17:06)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"9"
0,1,0,"Jul 13 2014","10:17:06",19,"Long","Social","Zero",4,"Chrome",7,"Same","Novel76",3,"Novel76",3,974,"silentRDlong",2,"(Jul 13 2014 10:17:06)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"9"
0,0,1,"Jul 13 2014","10:17:06",20,"Long","Social","Zero",4,"Chrome",7,"Same","Novel76",2,"Novel76",3,488,"straightahead",-1,"(Jul 13 2014 10:17:06)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"9"
1,0,0,"Jul 13 2014","10:42:49",1,"Short","Social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,1673,"straightahead",-1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
1,0,0,"Jul 13 2014","10:42:49",2,"Short","Social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,227,"straightahead",-1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
1,0,0,"Jul 13 2014","10:42:49",3,"Short","Social","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,227,"straightahead",-1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
1,0,0,"Jul 13 2014","10:42:49",4,"Short","Social","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,4,"straightahead",-1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
0,1,0,"Jul 13 2014","10:42:49",5,"Short","Social","Zero",4,"Chrome",0,"Switch","Novel116",2,"Novel48",3,4419,"silentRUshort",3,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
0,0,1,"Jul 13 2014","10:42:49",6,"Short","Social","Zero",4,"Chrome",0,"Switch","Novel48",1,"Novel48",3,1182,"straightahead",-1,"(Jul 13 2014 10:42:49)",0,TRUE,TRUE,4,TRUE,"look_length",20,0,"10"
0,1,0,"Jul 13 2014","10:42:49",7,"Short","Social","Zero",4,"Chrome",1,"Same","Novel92",1,"Novel92",1,256,"silentRDshort",2,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"10"
0,0,1,"Jul 13 2014","10:42:49",8,"Short","Social","Zero",4,"Chrome",1,"Same","Novel80",1,"Novel92",1,200,"straightahead",-1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
0,1,0,"Jul 13 2014","10:42:49",9,"Short","Social","Zero",4,"Chrome",2,"Switch","Novel60",0,"Novel50",3,741,"silentRDshort",2,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
0,0,1,"Jul 13 2014","10:42:49",10,"Short","Social","Zero",4,"Chrome",2,"Switch","Novel82",0,"Novel50",3,139,"straightahead",-1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
0,1,0,"Jul 13 2014","10:42:49",11,"Short","Social","Zero",4,"Chrome",3,"Same","Novel95",1,"Novel95",1,1188,"silentLUshort",1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"10"
0,0,1,"Jul 13 2014","10:42:49",12,"Short","Social","Zero",4,"Chrome",3,"Same","Novel95",1,"Novel95",1,2496,"straightahead",-1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"10"
0,1,0,"Jul 13 2014","10:42:49",13,"Short","Social","Zero",4,"Chrome",4,"Switch","Novel43",3,"Novel47",1,893,"silentRDshort",2,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
0,0,1,"Jul 13 2014","10:42:49",14,"Short","Social","Zero",4,"Chrome",4,"Switch","Novel106",0,"Novel47",1,1456,"straightahead",-1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
0,1,0,"Jul 13 2014","10:42:49",15,"Short","Social","Zero",4,"Chrome",5,"Same","Novel136",1,"Novel136",1,2008,"silentRDshort",2,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"10"
0,0,1,"Jul 13 2014","10:42:49",16,"Short","Social","Zero",4,"Chrome",5,"Same","Novel125",2,"Novel136",1,150,"straightahead",-1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
0,1,0,"Jul 13 2014","10:42:49",17,"Short","Social","Zero",4,"Chrome",6,"Switch","Novel127",1,"Novel12",3,130,"silentRUshort",3,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
0,0,1,"Jul 13 2014","10:42:49",18,"Short","Social","Zero",4,"Chrome",6,"Switch","Novel12",3,"Novel12",3,44,"straightahead",-1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"10"
0,1,0,"Jul 13 2014","10:42:49",19,"Short","Social","Zero",4,"Chrome",7,"Same","Novel99",2,"Novel99",2,1464,"silentLUshort",1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"10"
0,0,1,"Jul 13 2014","10:42:49",20,"Short","Social","Zero",4,"Chrome",7,"Same","Novel54",3,"Novel99",2,709,"straightahead",-1,"(Jul 13 2014 10:42:49)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"10"
1,0,0,"Jul 13 2014","09:28:23",1,"Medium","Social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,2464,"straightahead",-1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"11"
1,0,0,"Jul 13 2014","09:28:23",2,"Medium","Social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,1220,"straightahead",-1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"11"
1,0,0,"Jul 13 2014","09:28:23",3,"Medium","Social","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,235,"straightahead",-1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"11"
1,0,0,"Jul 13 2014","09:28:23",4,"Medium","Social","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,201,"straightahead",-1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"11"
0,1,0,"Jul 13 2014","09:28:23",5,"Medium","Social","Zero",4,"Chrome",0,"Switch","Novel119",1,"Novel113",2,3092,"silentLUmedium",1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"11"
0,0,1,"Jul 13 2014","09:28:23",6,"Medium","Social","Zero",4,"Chrome",0,"Switch","Novel113",2,"Novel113",2,473,"straightahead",-1,"(Jul 13 2014 09:28:23)",0,TRUE,TRUE,4,TRUE,"look_length",20,0,"11"
0,1,0,"Jul 13 2014","09:28:23",7,"Medium","Social","Zero",4,"Chrome",1,"Same","Novel50",0,"Novel50",0,140,"silentLUmedium",1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"11"
0,0,1,"Jul 13 2014","09:28:23",8,"Medium","Social","Zero",4,"Chrome",1,"Same","Novel50",2,"Novel50",0,616,"straightahead",-1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"11"
0,1,0,"Jul 13 2014","09:28:23",9,"Medium","Social","Zero",4,"Chrome",2,"Switch","Novel59",0,"Novel70",2,248,"silentLUmedium",1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"11"
0,0,1,"Jul 13 2014","09:28:23",10,"Medium","Social","Zero",4,"Chrome",2,"Switch","Novel70",2,"Novel70",2,224,"straightahead",-1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"11"
0,1,0,"Jul 13 2014","09:28:23",11,"Medium","Social","Zero",4,"Chrome",3,"Same","Novel126",2,"Novel126",2,2160,"silentRDmedium",2,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"11"
0,0,1,"Jul 13 2014","09:28:23",12,"Medium","Social","Zero",4,"Chrome",3,"Same","Novel126",2,"Novel126",2,636,"straightahead",-1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"11"
0,1,0,"Jul 13 2014","09:28:23",13,"Medium","Social","Zero",4,"Chrome",4,"Switch","Novel137",0,"Novel46",1,705,"silentLUmedium",1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"11"
0,0,1,"Jul 13 2014","09:28:23",14,"Medium","Social","Zero",4,"Chrome",4,"Switch","Novel46",0,"Novel46",1,765,"straightahead",-1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"11"
0,1,0,"Jul 13 2014","09:28:23",15,"Medium","Social","Zero",4,"Chrome",5,"Same","Novel52",0,"Novel52",0,1174,"silentRDmedium",2,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"11"
0,0,1,"Jul 13 2014","09:28:23",16,"Medium","Social","Zero",4,"Chrome",5,"Same","Novel52",2,"Novel52",0,376,"straightahead",-1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"11"
0,1,0,"Jul 13 2014","09:28:23",17,"Medium","Social","Zero",4,"Chrome",6,"Switch","Novel101",1,"Novel94",2,816,"silentRUmedium",3,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"11"
0,0,1,"Jul 13 2014","09:28:23",18,"Medium","Social","Zero",4,"Chrome",6,"Switch","Novel94",1,"Novel94",2,147,"straightahead",-1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"11"
0,1,0,"Jul 13 2014","09:28:23",19,"Medium","Social","Zero",4,"Chrome",7,"Same","Novel37",2,"Novel37",2,1108,"silentRUmedium",3,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"11"
0,0,1,"Jul 13 2014","09:28:23",20,"Medium","Social","Zero",4,"Chrome",7,"Same","Novel37",2,"Novel37",2,909,"straightahead",-1,"(Jul 13 2014 09:28:23)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"11"
1,0,0,"Jul 13 2014","09:34:34",1,"Long","Social","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,1532,"straightahead",-1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"12"
1,0,0,"Jul 13 2014","09:34:34",2,"Long","Social","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,50,"straightahead",-1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"12"
1,0,0,"Jul 13 2014","09:34:34",3,"Long","Social","Zero",4,"Chrome",0,"Same","tomato",1,"",0,620,"straightahead",-1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"12"
1,0,0,"Jul 13 2014","09:34:34",4,"Long","Social","Zero",4,"Chrome",0,"Same","tomato",2,"",0,659,"straightahead",-1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"12"
0,1,0,"Jul 13 2014","09:34:34",5,"Long","Social","Zero",4,"Chrome",0,"Same","Novel32",1,"Novel32",1,291,"silentRUlong",3,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"12"
0,0,1,"Jul 13 2014","09:34:34",6,"Long","Social","Zero",4,"Chrome",0,"Same","Novel32",3,"Novel32",1,997,"straightahead",-1,"(Jul 13 2014 09:34:34)",0,TRUE,TRUE,4,TRUE,"look_length",20,0,"12"
0,1,0,"Jul 13 2014","09:34:34",7,"Long","Social","Zero",4,"Chrome",1,"Switch","Novel55",1,"Novel71",3,1206,"silentRUlong",3,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"12"
0,0,1,"Jul 13 2014","09:34:34",8,"Long","Social","Zero",4,"Chrome",1,"Switch","Novel100",0,"Novel71",3,2524,"straightahead",-1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"12"
0,1,0,"Jul 13 2014","09:34:34",9,"Long","Social","Zero",4,"Chrome",2,"Same","Novel61",3,"Novel61",3,1078,"silentRDlong",2,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"12"
0,0,1,"Jul 13 2014","09:34:34",10,"Long","Social","Zero",4,"Chrome",2,"Same","Novel61",3,"Novel61",3,147,"straightahead",-1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"12"
0,1,0,"Jul 13 2014","09:34:34",11,"Long","Social","Zero",4,"Chrome",3,"Switch","Novel98",0,"Novel114",2,1549,"silentLUlong",1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"12"
0,0,1,"Jul 13 2014","09:34:34",12,"Long","Social","Zero",4,"Chrome",3,"Switch","Novel6",1,"Novel114",2,3861,"straightahead",-1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"12"
0,1,0,"Jul 13 2014","09:34:34",13,"Long","Social","Zero",4,"Chrome",4,"Same","Novel42",2,"Novel42",2,1020,"silentLDlong",0,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"12"
0,0,1,"Jul 13 2014","09:34:34",14,"Long","Social","Zero",4,"Chrome",4,"Same","Novel42",2,"Novel42",2,71,"straightahead",-1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"12"
0,1,0,"Jul 13 2014","09:34:34",15,"Long","Social","Zero",4,"Chrome",5,"Switch","Novel16",0,"Novel92",3,693,"silentLUlong",1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"12"
0,0,1,"Jul 13 2014","09:34:34",16,"Long","Social","Zero",4,"Chrome",5,"Switch","Novel92",1,"Novel92",3,164,"straightahead",-1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"12"
0,1,0,"Jul 13 2014","09:34:34",17,"Long","Social","Zero",4,"Chrome",6,"Same","Novel50",0,"Novel50",0,54,"silentLUlong",1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"12"
0,0,1,"Jul 13 2014","09:34:34",18,"Long","Social","Zero",4,"Chrome",6,"Same","Novel50",3,"Novel50",0,668,"straightahead",-1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"12"
0,1,0,"Jul 13 2014","09:34:34",19,"Long","Social","Zero",4,"Chrome",7,"Switch","Novel18",3,"Novel46",2,604,"silentRDlong",2,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"12"
0,0,1,"Jul 13 2014","09:34:34",20,"Long","Social","Zero",4,"Chrome",7,"Switch","Novel56",3,"Novel46",2,806,"straightahead",-1,"(Jul 13 2014 09:34:34)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"12"
1,0,0,"Jul 13 2014","09:12:59",1,"Long","Social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,2825,"straightahead",-1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"13"
1,0,0,"Jul 13 2014","09:12:59",2,"Long","Social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,2050,"straightahead",-1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"13"
1,0,0,"Jul 13 2014","09:12:59",3,"Long","Social","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,600,"straightahead",-1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"13"
1,0,0,"Jul 13 2014","09:12:59",4,"Long","Social","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,101,"straightahead",-1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"13"
0,1,0,"Jul 13 2014","09:12:59",5,"Long","Social","Zero",4,"Chrome",0,"Switch","Novel16",0,"Novel14",1,1553,"silentLUlong",1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"13"
0,0,1,"Jul 13 2014","09:12:59",6,"Long","Social","Zero",4,"Chrome",0,"Switch","Novel14",1,"Novel14",1,2374,"straightahead",-1,"(Jul 13 2014 09:12:59)",0,TRUE,TRUE,4,TRUE,"look_length",20,0,"13"
0,1,0,"Jul 13 2014","09:12:59",7,"Long","Social","Zero",4,"Chrome",1,"Same","Novel66",2,"Novel66",2,790,"silentRDlong",2,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"13"
0,0,1,"Jul 13 2014","09:12:59",8,"Long","Social","Zero",4,"Chrome",1,"Same","Novel66",0,"Novel66",2,178,"straightahead",-1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"13"
0,1,0,"Jul 13 2014","09:12:59",9,"Long","Social","Zero",4,"Chrome",2,"Switch","Novel33",0,"Novel49",1,743,"silentLDlong",0,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"13"
0,0,1,"Jul 13 2014","09:12:59",10,"Long","Social","Zero",4,"Chrome",2,"Switch","Novel49",1,"Novel49",1,727,"straightahead",-1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"13"
0,1,0,"Jul 13 2014","09:12:59",11,"Long","Social","Zero",4,"Chrome",3,"Same","Novel65",3,"Novel65",3,942,"silentLDlong",0,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"13"
0,0,1,"Jul 13 2014","09:12:59",12,"Long","Social","Zero",4,"Chrome",3,"Same","Novel65",1,"Novel65",3,918,"straightahead",-1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"13"
0,1,0,"Jul 13 2014","09:12:59",13,"Long","Social","Zero",4,"Chrome",4,"Switch","Novel128",0,"Novel23",3,585,"silentLUlong",1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"13"
0,0,1,"Jul 13 2014","09:12:59",14,"Long","Social","Zero",4,"Chrome",4,"Switch","Novel23",2,"Novel23",3,3093,"straightahead",-1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"13"
0,1,0,"Jul 13 2014","09:12:59",15,"Long","Social","Zero",4,"Chrome",5,"Same","Novel116",1,"Novel116",1,1264,"silentLDlong",0,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"13"
0,0,1,"Jul 13 2014","09:12:59",16,"Long","Social","Zero",4,"Chrome",5,"Same","Novel116",1,"Novel116",1,48,"straightahead",-1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"13"
0,1,0,"Jul 13 2014","09:12:59",17,"Long","Social","Zero",4,"Chrome",6,"Switch","Novel43",3,"Novel5",1,1439,"silentLDlong",0,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"13"
0,0,1,"Jul 13 2014","09:12:59",18,"Long","Social","Zero",4,"Chrome",6,"Switch","Novel5",2,"Novel5",1,1187,"straightahead",-1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"13"
0,1,0,"Jul 13 2014","09:12:59",19,"Long","Social","Zero",4,"Chrome",7,"Same","Novel80",0,"Novel80",0,166,"silentLUlong",1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"13"
0,0,1,"Jul 13 2014","09:12:59",20,"Long","Social","Zero",4,"Chrome",7,"Same","Novel80",0,"Novel80",0,649,"straightahead",-1,"(Jul 13 2014 09:12:59)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"13"
1,0,0,"Jul 13 2014","08:24:40",1,"Long","Social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,7721,"straightahead",-1,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
1,0,0,"Jul 13 2014","08:24:40",2,"Long","Social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,1965,"straightahead",-1,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
1,0,0,"Jul 13 2014","08:24:40",3,"Long","Social","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,403,"straightahead",-1,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
1,0,0,"Jul 13 2014","08:24:40",4,"Long","Social","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,984,"straightahead",-1,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
0,1,0,"Jul 13 2014","08:24:40",5,"Long","Social","Zero",4,"Chrome",0,"Switch","Novel9",1,"Novel139",0,1551,"silentRUlong",3,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
0,0,1,"Jul 13 2014","08:24:40",6,"Long","Social","Zero",4,"Chrome",0,"Switch","Novel106",3,"Novel139",0,7399,"straightahead",-1,"(Jul 13 2014 08:24:40)",0,TRUE,TRUE,4,FALSE,"look_length",20,0,"14"
0,1,0,"Jul 13 2014","08:24:40",7,"Long","Social","Zero",4,"Chrome",1,"Same","Novel33",3,"Novel33",3,228,"silentRDlong",2,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"14"
0,0,1,"Jul 13 2014","08:24:40",8,"Long","Social","Zero",4,"Chrome",1,"Same","Novel33",3,"Novel33",3,405,"straightahead",-1,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"14"
0,1,0,"Jul 13 2014","08:24:40",9,"Long","Social","Zero",4,"Chrome",2,"Switch","Novel49",3,"Novel108",1,495,"silentRDlong",2,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
0,0,1,"Jul 13 2014","08:24:40",10,"Long","Social","Zero",4,"Chrome",2,"Switch","Novel34",1,"Novel108",1,956,"straightahead",-1,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
0,1,0,"Jul 13 2014","08:24:40",11,"Long","Social","Zero",4,"Chrome",3,"Same","Novel126",1,"Novel126",1,679,"silentRUlong",3,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"14"
0,0,1,"Jul 13 2014","08:24:40",12,"Long","Social","Zero",4,"Chrome",3,"Same","Novel15",0,"Novel126",1,417,"straightahead",-1,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
0,1,0,"Jul 13 2014","08:24:40",13,"Long","Social","Zero",4,"Chrome",4,"Switch","Novel47",0,"Novel94",3,422,"silentLUlong",1,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
0,0,1,"Jul 13 2014","08:24:40",14,"Long","Social","Zero",4,"Chrome",4,"Switch","Novel14",3,"Novel94",3,303,"straightahead",-1,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
0,1,0,"Jul 13 2014","08:24:40",15,"Long","Social","Zero",4,"Chrome",5,"Same","Novel43",2,"Novel43",2,402,"silentLDlong",0,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"14"
0,0,1,"Jul 13 2014","08:24:40",16,"Long","Social","Zero",4,"Chrome",5,"Same","Novel5",0,"Novel43",2,415,"straightahead",-1,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
0,1,0,"Jul 13 2014","08:24:40",17,"Long","Social","Zero",4,"Chrome",6,"Switch","Novel38",3,"Novel16",2,178,"silentRDlong",2,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
0,0,1,"Jul 13 2014","08:24:40",18,"Long","Social","Zero",4,"Chrome",6,"Switch","Novel125",1,"Novel16",2,1114,"straightahead",-1,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,FALSE,"look_length",20,0,"14"
0,1,0,"Jul 13 2014","08:24:40",19,"Long","Social","Zero",4,"Chrome",7,"Same","Novel81",3,"Novel81",3,241,"silentRDlong",2,"(Jul 13 2014 08:24:40)",0,TRUE,FALSE,4,TRUE,"look_length",20,0,"14"
