"","subid","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","day.and.time","intervalNum","include","first.trial","numPicN","correct"
"107","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",7,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel56",1,"Novel105",2,1340,"silentRUshort",3,1,0,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,FALSE
"108","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",8,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel9",3,"Novel105",2,861,"straightahead",-1,0,1,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,FALSE
"109","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",9,"Short","Social","Zero",4,"Chrome",2,"Same",0,"Novel6",0,"Novel6",0,2723,"silentRUshort",3,1,0,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,TRUE
"110","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",10,"Short","Social","Zero",4,"Chrome",2,"Same",0,"Novel6",3,"Novel6",0,1079,"straightahead",-1,0,1,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,TRUE
"111","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",11,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel137",3,"Novel125",2,732,"silentRUshort",3,1,0,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,FALSE
"112","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",12,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel27",0,"Novel125",2,481,"straightahead",-1,0,1,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,FALSE
"113","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",13,"Short","Social","Zero",4,"Chrome",4,"Same",0,"Novel134",1,"Novel134",1,300,"silentRUshort",3,1,0,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,TRUE
"114","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",14,"Short","Social","Zero",4,"Chrome",4,"Same",0,"Novel134",3,"Novel134",1,15,"straightahead",-1,0,1,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,TRUE
"115","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",15,"Short","Social","Zero",4,"Chrome",5,"Switch",1,"Novel16",0,"Novel88",1,560,"silentLUshort",1,1,0,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,FALSE
"116","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",16,"Short","Social","Zero",4,"Chrome",5,"Switch",1,"Novel76",2,"Novel88",1,694,"straightahead",-1,0,1,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,FALSE
"117","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",17,"Short","Social","Zero",4,"Chrome",6,"Same",1,"Novel117",0,"Novel117",0,1188,"silentLUshort",1,1,0,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,TRUE
"118","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",18,"Short","Social","Zero",4,"Chrome",6,"Same",1,"Novel117",0,"Novel117",0,550,"straightahead",-1,0,1,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,TRUE
"119","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",19,"Short","Social","Zero",4,"Chrome",7,"Switch",0,"Novel61",2,"Novel51",0,93,"silentLDshort",0,1,0,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,FALSE
"120","A1BDJFRSELMRDT","Jul 15 2014","20:43:00",20,"Short","Social","Zero",4,"Chrome",7,"Switch",0,"Novel51",2,"Novel51",0,74,"straightahead",-1,0,1,0,(Jul 15 2014 20:43:00),0,TRUE,FALSE,4,TRUE
"121","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",1,"Short","No-social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,483,"straightahead",-1,0,0,1,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,FALSE
"122","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",2,"Short","No-social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,1727,"straightahead",-1,0,0,1,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,FALSE
"123","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",3,"Short","No-social","Zero",4,"Chrome",0,"Switch",0,"tomato",1,"",0,159,"straightahead",-1,0,0,1,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,FALSE
"124","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",4,"Short","No-social","Zero",4,"Chrome",0,"Switch",0,"tomato",2,"",0,1262,"straightahead",-1,0,0,1,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,FALSE
"125","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",5,"Short","No-social","Zero",4,"Chrome",0,"Switch",0,"Novel69",2,"Novel76",1,12310,"straightahead",-1,1,0,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,FALSE
"126","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",6,"Short","No-social","Zero",4,"Chrome",0,"Switch",0,"Novel70",3,"Novel76",1,10536,"straightahead",-1,0,1,0,(Jul 15 2014 19:38:27),0,TRUE,TRUE,4,FALSE
"127","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",7,"Short","No-social","Zero",4,"Chrome",1,"Same",1,"Novel114",3,"Novel114",3,4652,"straightahead",-1,1,0,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,TRUE
"128","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",8,"Short","No-social","Zero",4,"Chrome",1,"Same",1,"Novel114",3,"Novel114",3,370,"straightahead",-1,0,1,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,TRUE
"129","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",9,"Short","No-social","Zero",4,"Chrome",2,"Switch",1,"Novel63",2,"Novel18",1,9242,"straightahead",-1,1,0,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,FALSE
"130","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",10,"Short","No-social","Zero",4,"Chrome",2,"Switch",1,"Novel18",1,"Novel18",1,742,"straightahead",-1,0,1,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,TRUE
"131","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",11,"Short","No-social","Zero",4,"Chrome",3,"Same",0,"Novel113",3,"Novel113",3,6083,"straightahead",-1,1,0,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,TRUE
"132","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",12,"Short","No-social","Zero",4,"Chrome",3,"Same",0,"Novel113",2,"Novel113",3,3960,"straightahead",-1,0,1,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,TRUE
"133","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",13,"Short","No-social","Zero",4,"Chrome",4,"Switch",0,"Novel9",1,"Novel15",0,2804,"straightahead",-1,1,0,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,FALSE
"134","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",14,"Short","No-social","Zero",4,"Chrome",4,"Switch",0,"Novel51",0,"Novel15",0,3468,"straightahead",-1,0,1,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,FALSE
"135","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",15,"Short","No-social","Zero",4,"Chrome",5,"Same",0,"Novel36",1,"Novel36",1,4681,"straightahead",-1,1,0,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,TRUE
"136","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",16,"Short","No-social","Zero",4,"Chrome",5,"Same",0,"Novel36",2,"Novel36",1,382,"straightahead",-1,0,1,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,TRUE
"137","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",17,"Short","No-social","Zero",4,"Chrome",6,"Switch",1,"Novel87",3,"Novel52",1,4677,"straightahead",-1,1,0,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,FALSE
"138","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",18,"Short","No-social","Zero",4,"Chrome",6,"Switch",1,"Novel102",0,"Novel52",1,5436,"straightahead",-1,0,1,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,FALSE
"139","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",19,"Short","No-social","Zero",4,"Chrome",7,"Same",1,"Novel134",3,"Novel134",3,4005,"straightahead",-1,1,0,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,TRUE
"140","A1D3B3AN1QU8VA","Jul 15 2014","19:38:27",20,"Short","No-social","Zero",4,"Chrome",7,"Same",1,"Novel134",3,"Novel134",3,1693,"straightahead",-1,0,1,0,(Jul 15 2014 19:38:27),0,TRUE,FALSE,4,TRUE
"141","A1E9W9198N24QL","Jul 15 2014","05:25:06",1,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,5986,"straightahead",-1,0,0,1,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,FALSE
"142","A1E9W9198N24QL","Jul 15 2014","05:25:06",2,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,674,"straightahead",-1,0,0,1,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,FALSE
"143","A1E9W9198N24QL","Jul 15 2014","05:25:06",3,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"tomato",1,"",0,32,"straightahead",-1,0,0,1,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,FALSE
"144","A1E9W9198N24QL","Jul 15 2014","05:25:06",4,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"tomato",2,"",0,393,"straightahead",-1,0,0,1,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,FALSE
"145","A1E9W9198N24QL","Jul 15 2014","05:25:06",5,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"Novel107",2,"Novel92",3,475,"silentLDshort",0,1,0,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,FALSE
"146","A1E9W9198N24QL","Jul 15 2014","05:25:06",6,"Short","Social","Zero",4,"Chrome",0,"Switch",0,"Novel67",3,"Novel92",3,1468,"straightahead",-1,0,1,0,(Jul 15 2014 05:25:06),0,TRUE,TRUE,4,FALSE
"147","A1E9W9198N24QL","Jul 15 2014","05:25:06",7,"Short","Social","Zero",4,"Chrome",1,"Same",0,"Novel96",2,"Novel96",2,453,"silentLDshort",0,1,0,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,TRUE
"148","A1E9W9198N24QL","Jul 15 2014","05:25:06",8,"Short","Social","Zero",4,"Chrome",1,"Same",0,"Novel96",1,"Novel96",2,50,"straightahead",-1,0,1,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,TRUE
"149","A1E9W9198N24QL","Jul 15 2014","05:25:06",9,"Short","Social","Zero",4,"Chrome",2,"Switch",0,"Novel110",2,"Novel87",1,114,"silentLDshort",0,1,0,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,FALSE
"150","A1E9W9198N24QL","Jul 15 2014","05:25:06",10,"Short","Social","Zero",4,"Chrome",2,"Switch",0,"Novel87",3,"Novel87",1,303,"straightahead",-1,0,1,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,TRUE
"151","A1E9W9198N24QL","Jul 15 2014","05:25:06",11,"Short","Social","Zero",4,"Chrome",3,"Same",0,"Novel79",0,"Novel79",0,132,"silentLUshort",1,1,0,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,TRUE
"152","A1E9W9198N24QL","Jul 15 2014","05:25:06",12,"Short","Social","Zero",4,"Chrome",3,"Same",0,"Novel79",2,"Novel79",0,667,"straightahead",-1,0,1,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,TRUE
"153","A1E9W9198N24QL","Jul 15 2014","05:25:06",13,"Short","Social","Zero",4,"Chrome",4,"Switch",1,"Novel78",3,"Novel134",0,185,"silentRDshort",2,1,0,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,FALSE
"154","A1E9W9198N24QL","Jul 15 2014","05:25:06",14,"Short","Social","Zero",4,"Chrome",4,"Switch",1,"Novel130",1,"Novel134",0,327,"straightahead",-1,0,1,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,FALSE
"155","A1E9W9198N24QL","Jul 15 2014","05:25:06",15,"Short","Social","Zero",4,"Chrome",5,"Same",1,"Novel46",1,"Novel46",1,142,"silentRUshort",3,1,0,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,TRUE
"156","A1E9W9198N24QL","Jul 15 2014","05:25:06",16,"Short","Social","Zero",4,"Chrome",5,"Same",1,"Novel46",1,"Novel46",1,164,"straightahead",-1,0,1,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,TRUE
"157","A1E9W9198N24QL","Jul 15 2014","05:25:06",17,"Short","Social","Zero",4,"Chrome",6,"Switch",1,"Novel113",2,"Novel36",3,38,"silentLDshort",0,1,0,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,FALSE
"158","A1E9W9198N24QL","Jul 15 2014","05:25:06",18,"Short","Social","Zero",4,"Chrome",6,"Switch",1,"Novel36",3,"Novel36",3,394,"straightahead",-1,0,1,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,TRUE
"159","A1E9W9198N24QL","Jul 15 2014","05:25:06",19,"Short","Social","Zero",4,"Chrome",7,"Same",1,"Novel100",2,"Novel100",2,322,"silentLDshort",0,1,0,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,TRUE
"160","A1E9W9198N24QL","Jul 15 2014","05:25:06",20,"Short","Social","Zero",4,"Chrome",7,"Same",1,"Novel100",2,"Novel100",2,92,"straightahead",-1,0,1,0,(Jul 15 2014 05:25:06),0,TRUE,FALSE,4,TRUE
"161","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",1,"Short","Social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,248,"straightahead",-1,0,0,1,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,FALSE
"162","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",2,"Short","Social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,40,"straightahead",-1,0,0,1,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,FALSE
"163","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",3,"Short","Social","Zero",4,"Chrome",0,"Same",1,"tomato",1,"",0,1794,"straightahead",-1,0,0,1,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,FALSE
"164","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",4,"Short","Social","Zero",4,"Chrome",0,"Same",1,"tomato",2,"",0,149,"straightahead",-1,0,0,1,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,FALSE
"165","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",5,"Short","Social","Zero",4,"Chrome",0,"Same",1,"Novel134",1,"Novel134",1,2002,"silentRUshort",3,1,0,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,TRUE
"166","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",6,"Short","Social","Zero",4,"Chrome",0,"Same",1,"Novel134",1,"Novel134",1,493,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:51),0,TRUE,TRUE,4,TRUE
"167","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",7,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel46",1,"Novel38",0,3735,"silentRUshort",3,1,0,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,FALSE
"168","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",8,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel38",0,"Novel38",0,684,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,TRUE
"169","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",9,"Short","Social","Zero",4,"Chrome",2,"Same",0,"Novel40",2,"Novel40",2,137,"silentLDshort",0,1,0,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,TRUE
"170","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",10,"Short","Social","Zero",4,"Chrome",2,"Same",0,"Novel40",0,"Novel40",2,97,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,TRUE
"171","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",11,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel83",3,"Novel45",1,192,"silentRDshort",2,1,0,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,FALSE
"172","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",12,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel120",3,"Novel45",1,27,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,FALSE
"173","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",13,"Short","Social","Zero",4,"Chrome",4,"Same",1,"Novel29",3,"Novel29",3,381,"silentRDshort",2,1,0,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,TRUE
"174","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",14,"Short","Social","Zero",4,"Chrome",4,"Same",1,"Novel29",3,"Novel29",3,355,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,TRUE
"175","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",15,"Short","Social","Zero",4,"Chrome",5,"Switch",1,"Novel18",1,"Novel77",0,164,"silentRUshort",3,1,0,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,FALSE
"176","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",16,"Short","Social","Zero",4,"Chrome",5,"Switch",1,"Novel70",1,"Novel77",0,61,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,FALSE
"177","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",17,"Short","Social","Zero",4,"Chrome",6,"Same",0,"Novel22",2,"Novel22",2,140,"silentLDshort",0,1,0,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,TRUE
"178","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",18,"Short","Social","Zero",4,"Chrome",6,"Same",0,"Novel22",3,"Novel22",2,100,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,TRUE
"179","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",19,"Short","Social","Zero",4,"Chrome",7,"Switch",0,"Novel110",2,"Novel15",3,138,"silentLDshort",0,1,0,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,FALSE
"180","A1EOV6PR46OYP7","Jul 15 2014","12:28:51",20,"Short","Social","Zero",4,"Chrome",7,"Switch",0,"Novel130",2,"Novel15",3,164,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:51),0,TRUE,FALSE,4,FALSE
"181","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",1,"Short","Social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,13511,"straightahead",-1,0,0,1,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,FALSE
"182","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",2,"Short","Social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,1185,"straightahead",-1,0,0,1,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,FALSE
"183","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",3,"Short","Social","Zero",4,"Chrome",0,"Same",1,"tomato",1,"",0,61,"straightahead",-1,0,0,1,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,FALSE
"184","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",4,"Short","Social","Zero",4,"Chrome",0,"Same",1,"tomato",2,"",0,6,"straightahead",-1,0,0,1,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,FALSE
"185","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",5,"Short","Social","Zero",4,"Chrome",0,"Same",1,"Novel84",3,"Novel84",3,7988,"silentLDshort",0,1,0,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,TRUE
"186","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",6,"Short","Social","Zero",4,"Chrome",0,"Same",1,"Novel21",2,"Novel84",3,1129,"straightahead",-1,0,1,0,(Jul 15 2014 14:18:36),0,TRUE,TRUE,4,FALSE
"187","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",7,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel100",0,"Novel36",2,5426,"silentRDshort",2,1,0,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,FALSE
"188","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",8,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel36",2,"Novel36",2,791,"straightahead",-1,0,1,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,TRUE
"189","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",9,"Short","Social","Zero",4,"Chrome",2,"Same",1,"Novel128",1,"Novel128",1,753,"silentRDshort",2,1,0,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,TRUE
"190","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",10,"Short","Social","Zero",4,"Chrome",2,"Same",1,"Novel59",3,"Novel128",1,740,"straightahead",-1,0,1,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,FALSE
"191","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",11,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel80",1,"Novel131",0,5320,"silentLUshort",1,1,0,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,FALSE
"192","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",12,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel131",2,"Novel131",0,1045,"straightahead",-1,0,1,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,TRUE
"193","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",13,"Short","Social","Zero",4,"Chrome",4,"Same",0,"Novel130",2,"Novel130",2,6013,"silentRUshort",3,1,0,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,TRUE
"194","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",14,"Short","Social","Zero",4,"Chrome",4,"Same",0,"Novel130",3,"Novel130",2,3361,"straightahead",-1,0,1,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,TRUE
"195","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",15,"Short","Social","Zero",4,"Chrome",5,"Switch",1,"Novel3",3,"Novel42",0,2373,"silentRDshort",2,1,0,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,FALSE
"196","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",16,"Short","Social","Zero",4,"Chrome",5,"Switch",1,"Novel42",0,"Novel42",0,52,"straightahead",-1,0,1,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,TRUE
"197","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",17,"Short","Social","Zero",4,"Chrome",6,"Same",0,"Novel137",1,"Novel137",1,349,"silentLDshort",0,1,0,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,TRUE
"198","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",18,"Short","Social","Zero",4,"Chrome",6,"Same",0,"Novel99",2,"Novel137",1,97,"straightahead",-1,0,1,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,FALSE
"199","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",19,"Short","Social","Zero",4,"Chrome",7,"Switch",0,"Novel116",3,"Novel10",0,1274,"silentLDshort",0,1,0,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,FALSE
"200","A1FA2AJUFESR5T","Jul 15 2014","14:18:36",20,"Short","Social","Zero",4,"Chrome",7,"Switch",0,"Novel10",2,"Novel10",0,677,"straightahead",-1,0,1,0,(Jul 15 2014 14:18:36),0,TRUE,FALSE,4,TRUE
"201","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",1,"Short","Social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,6278,"straightahead",-1,0,0,1,(Jul 15 2014 10:21:16),0,TRUE,FALSE,4,FALSE
"202","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",2,"Short","Social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,1267,"straightahead",-1,0,0,1,(Jul 15 2014 10:21:16),0,TRUE,FALSE,4,FALSE
"203","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",3,"Short","Social","Zero",4,"Chrome",0,"Same",1,"tomato",1,"",0,1191,"straightahead",-1,0,0,1,(Jul 15 2014 10:21:16),0,TRUE,FALSE,4,FALSE
"204","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",4,"Short","Social","Zero",4,"Chrome",0,"Same",1,"tomato",2,"",0,1110,"straightahead",-1,0,0,1,(Jul 15 2014 10:21:16),0,TRUE,FALSE,4,FALSE
"205","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",5,"Short","Social","Zero",4,"Chrome",0,"Same",1,"Novel127",2,"Novel127",2,706,"silentLDshort",0,1,0,0,(Jul 15 2014 10:21:16),0,TRUE,FALSE,4,TRUE
"206","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",6,"Short","Social","Zero",4,"Chrome",0,"Same",1,"Novel127",2,"Novel127",2,32,"straightahead",-1,0,1,0,(Jul 15 2014 10:21:16),0,TRUE,TRUE,4,TRUE
"207","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",7,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel102",0,"Novel57",1,734,"silentLUshort",1,1,0,0,(Jul 15 2014 10:21:16),0,TRUE,FALSE,4,FALSE
"208","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",8,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel57",1,"Novel57",1,12,"straightahead",-1,0,1,0,(Jul 15 2014 10:21:16),0,TRUE,FALSE,4,TRUE
"209","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",9,"Short","Social","Zero",4,"Chrome",2,"Same",0,"Novel92",0,"Novel92",0,315,"silentLUshort",1,1,0,0,(Jul 15 2014 10:21:16),0,TRUE,FALSE,4,TRUE
"210","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",10,"Short","Social","Zero",4,"Chrome",2,"Same",0,"Novel92",1,"Novel92",0,157,"straightahead",-1,0,1,0,(Jul 15 2014 10:21:16),0,TRUE,FALSE,4,TRUE
"211","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",11,"Short","Social","Zero",4,"Chrome",3,"Switch",1,"Novel119",1,"Novel125",0,5,"silentRUshort",3,1,0,0,(Jul 15 2014 10:21:16),0,TRUE,FALSE,4,FALSE
"212","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",12,"Short","Social","Zero",4,"Chrome",3,"Switch",1,"Novel84",2,"Novel125",0,2943,"straightahead",-1,0,1,0,(Jul 15 2014 10:21:16),0,TRUE,FALSE,4,FALSE
"213","A1GZ8BCV75J11T","Jul 15 2014","10:21:16",13,"Short","Social","Zero",4,"Chrome",4,"Same",0,"Novel56",2,"Novel56",2,361,"silentLDshort",0,1,0,0,(Jul 15 2014 10:21:16),0,TRUE,FALSE,4,TRUE
