"subids","itemNum","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","comments","trialType","samePos","chosen.x","correct","chosenIdx","gaze_target.x","trial_category","kept","keptIdx","rt","face","faceIdx","rel_subj","intervalNum","include","first.trial","numPicN","block","prop_cond_clean","reliability","include_good_rt","gaze_target.y","chosen.y","correct_exposure","total_exposure_correct","chosen","gaze_target"
7,12,"Feb 14 2015","11:19:43",28,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel44",TRUE,0,NA,"test","Novel44",1,2097,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel59","Novel59",TRUE,6,NA,NA
7,14,"Feb 14 2015","11:19:43",32,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel108",FALSE,1,NA,"test","Novel111",1,1764,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel113","Novel113",TRUE,6,NA,NA
7,8,"Feb 14 2015","11:19:43",20,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel102",FALSE,2,NA,"test","Novel136",0,4081,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel62","Novel62",TRUE,6,NA,NA
7,9,"Feb 14 2015","11:19:43",22,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel49",TRUE,1,NA,"test","Novel49",2,1257,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel49","Novel49",TRUE,6,NA,NA
7,8,"Feb 14 2015","11:19:43",19,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,2,NA,"exposure","Novel136",0,2434,"down-left-4sec",0,76,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel62","Novel62"
7,9,"Feb 14 2015","11:19:43",21,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel49",2,2060,"down-left-4sec",0,76,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel49","Novel49"
7,10,"Feb 14 2015","11:19:43",23,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,1,NA,"exposure","Novel80",0,3522,"up-right-4sec",3,76,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel74","Novel74"
7,11,"Feb 14 2015","11:19:43",25,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,1,NA,"exposure","Novel139",1,1633,"up-right-4sec",3,76,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel139","Novel139"
7,12,"Feb 14 2015","11:19:43",27,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,2,NA,"exposure","Novel44",1,1677,"down-left-4sec",0,76,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel59","Novel59"
7,13,"Feb 14 2015","11:19:43",29,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel52",2,1183,"down-left-4sec",0,76,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel52","Novel52"
7,14,"Feb 14 2015","11:19:43",31,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,0,NA,"exposure","Novel111",1,1550,"up-left-4sec",1,76,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel113","Novel113"
7,15,"Feb 14 2015","11:19:43",33,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel117",2,1424,"down-left-4sec",0,76,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel117","Novel117"
8,10,"Feb 14 2015","11:21:28",24,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel139",FALSE,2,NA,"test","Novel13",1,944,"straight-ahead",-1,0.89,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel12","Novel12",TRUE,7,NA,NA
8,11,"Feb 14 2015","11:21:28",26,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel50",TRUE,1,NA,"test","Novel50",0,1113,"straight-ahead",-1,0.89,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel50","Novel50",TRUE,7,NA,NA
8,12,"Feb 14 2015","11:21:28",28,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel32",FALSE,1,NA,"test","Novel42",0,2480,"straight-ahead",-1,0.89,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel93","Novel93",TRUE,7,NA,NA
8,13,"Feb 14 2015","11:21:28",30,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel36",TRUE,2,NA,"test","Novel36",1,721,"straight-ahead",-1,0.89,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel36","Novel36",TRUE,7,NA,NA
8,14,"Feb 14 2015","11:21:28",32,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel108",FALSE,2,NA,"test","Novel86",0,1111,"straight-ahead",-1,0.89,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel14","Novel14",TRUE,7,NA,NA
8,15,"Feb 14 2015","11:21:28",34,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel40",TRUE,1,NA,"test","Novel40",0,991,"straight-ahead",-1,0.89,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel40","Novel40",TRUE,7,NA,NA
8,8,"Feb 14 2015","11:21:28",20,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel129",TRUE,1,NA,"test","Novel129",0,3320,"straight-ahead",-1,0.89,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel92","Novel110",FALSE,7,NA,NA
8,9,"Feb 14 2015","11:21:28",22,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel62",TRUE,0,NA,"test","Novel62",2,870,"straight-ahead",-1,0.89,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel62","Novel62",TRUE,7,NA,NA
8,8,"Feb 14 2015","11:21:28",19,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,FALSE,2,NA,"exposure","Novel129",0,3061,"down-right-4sec",2,88,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel110","Novel92"
8,9,"Feb 14 2015","11:21:28",21,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,2,NA,"exposure","Novel62",2,1025,"down-left-4sec",0,88,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel62","Novel62"
8,10,"Feb 14 2015","11:21:28",23,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,0,NA,"exposure","Novel13",1,3220,"up-left-4sec",1,88,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel12","Novel12"
8,11,"Feb 14 2015","11:21:28",25,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,0,NA,"exposure","Novel50",0,1828,"up-left-4sec",1,88,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel50","Novel50"
8,12,"Feb 14 2015","11:21:28",27,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,1,NA,"exposure","Novel42",0,6275,"up-right-4sec",3,88,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel93","Novel93"
8,13,"Feb 14 2015","11:21:28",29,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,1,NA,"exposure","Novel36",1,5970,"up-right-4sec",3,88,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel36","Novel36"
8,14,"Feb 14 2015","11:21:28",31,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,2,NA,"exposure","Novel86",0,4801,"down-left-4sec",0,88,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel14","Novel14"
8,15,"Feb 14 2015","11:21:28",33,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,0,NA,"exposure","Novel40",0,1312,"up-left-4sec",1,88,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel40","Novel40"
9,10,"Feb 14 2015","11:22:10",24,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel58",FALSE,0,NA,"test","Novel113",0,1323,"straight-ahead",-1,0.9,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel135","Novel135",TRUE,7,NA,NA
9,11,"Feb 14 2015","11:22:10",26,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel77",TRUE,2,NA,"test","Novel77",0,351,"straight-ahead",-1,0.9,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel77","Novel77",TRUE,7,NA,NA
9,12,"Feb 14 2015","11:22:10",28,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel84",FALSE,1,NA,"test","Novel97",1,2590,"straight-ahead",-1,0.9,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel28","Novel28",TRUE,7,NA,NA
9,13,"Feb 14 2015","11:22:10",30,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel38",TRUE,0,NA,"test","Novel38",2,732,"straight-ahead",-1,0.9,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel38","Novel38",TRUE,7,NA,NA
9,15,"Feb 14 2015","11:22:10",34,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel121",TRUE,1,NA,"test","Novel121",2,470,"straight-ahead",-1,0.9,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel121","Novel121",TRUE,7,NA,NA
9,8,"Feb 14 2015","11:22:10",20,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel81",FALSE,1,NA,"test","Novel137",1,3233,"straight-ahead",-1,0.9,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel48","Novel48",TRUE,7,NA,NA
9,9,"Feb 14 2015","11:22:10",22,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel4",TRUE,1,NA,"test","Novel4",2,391,"straight-ahead",-1,0.9,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel4","Novel4",TRUE,7,NA,NA
9,8,"Feb 14 2015","11:22:10",19,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,0,NA,"exposure","Novel137",1,2500,"up-left-4sec",1,89,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel48","Novel48"
9,9,"Feb 14 2015","11:22:10",21,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,2,NA,"exposure","Novel4",2,1380,"down-left-4sec",0,89,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel4","Novel4"
9,10,"Feb 14 2015","11:22:10",23,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,1,NA,"exposure","Novel113",0,1033,"up-right-4sec",3,89,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel135","Novel135"
9,11,"Feb 14 2015","11:22:10",25,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,0,NA,"exposure","Novel77",0,1214,"up-left-4sec",1,89,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel77","Novel77"
9,12,"Feb 14 2015","11:22:10",27,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,2,NA,"exposure","Novel97",1,1240,"down-left-4sec",0,89,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel28","Novel28"
9,13,"Feb 14 2015","11:22:10",29,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,2,NA,"exposure","Novel38",2,2871,"down-left-4sec",0,89,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel38","Novel38"
9,14,"Feb 14 2015","11:22:10",31,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,0,NA,"exposure","Novel20",1,363,"up-left-4sec",1,89,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel83","Novel83"
9,15,"Feb 14 2015","11:22:10",33,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,2,NA,"exposure","Novel121",2,1006,"down-right-4sec",2,89,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel121","Novel121"
10,10,"Feb 14 2015","11:24:21",24,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Switch",0,"Novel126",FALSE,2,NA,"test","Novel119",1,3090,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel103","Novel103",TRUE,8,NA,NA
10,11,"Feb 14 2015","11:24:21",26,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Same",0,"Novel129",TRUE,2,NA,"test","Novel129",2,1940,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel129","Novel129",TRUE,8,NA,NA
10,12,"Feb 14 2015","11:24:21",28,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Switch",1,"Novel133",FALSE,2,NA,"test","Novel116",0,1761,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel48","Novel48",TRUE,8,NA,NA
10,13,"Feb 14 2015","11:24:21",30,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Same",0,"Novel137",TRUE,0,NA,"test","Novel137",1,1184,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel137","Novel137",TRUE,8,NA,NA
10,14,"Feb 14 2015","11:24:21",32,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Switch",0,"Novel140",FALSE,2,NA,"test","Novel17",1,1706,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel13","Novel13",TRUE,8,NA,NA
10,15,"Feb 14 2015","11:24:21",34,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Same",0,"Novel101",TRUE,2,NA,"test","Novel101",2,1098,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel101","Novel101",TRUE,8,NA,NA
10,8,"Feb 14 2015","11:24:21",20,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Switch",1,"Novel50",FALSE,2,NA,"test","Novel33",0,4633,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel113","Novel113",TRUE,8,NA,NA
10,9,"Feb 14 2015","11:24:21",22,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Same",1,"Novel45",TRUE,0,NA,"test","Novel45",2,1414,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel45","Novel45",TRUE,8,NA,NA
10,8,"Feb 14 2015","11:24:21",19,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Switch",1,NA,TRUE,2,NA,"exposure","Novel33",0,7975,"down-right-4sec",2,76,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel113","Novel113"
10,9,"Feb 14 2015","11:24:21",21,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Same",1,NA,TRUE,2,NA,"exposure","Novel45",2,7415,"down-left-4sec",0,76,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel45","Novel45"
10,10,"Feb 14 2015","11:24:21",23,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Switch",0,NA,TRUE,2,NA,"exposure","Novel119",1,7331,"down-right-4sec",2,76,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel103","Novel103"
10,11,"Feb 14 2015","11:24:21",25,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Same",0,NA,TRUE,2,NA,"exposure","Novel129",2,4786,"down-right-4sec",2,76,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel129","Novel129"
10,12,"Feb 14 2015","11:24:21",27,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Switch",1,NA,TRUE,2,NA,"exposure","Novel116",0,3356,"down-left-4sec",0,76,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel48","Novel48"
10,13,"Feb 14 2015","11:24:21",29,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Same",0,NA,TRUE,1,NA,"exposure","Novel137",1,2870,"up-right-4sec",3,76,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel137","Novel137"
10,14,"Feb 14 2015","11:24:21",31,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Switch",0,NA,TRUE,2,NA,"exposure","Novel17",1,2981,"down-left-4sec",0,76,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel13","Novel13"
10,15,"Feb 14 2015","11:24:21",33,"Live","75%_reliable","Zero",4,"Chrome","                no comments; nothing broken","Same",0,NA,TRUE,2,NA,"exposure","Novel101",2,2727,"down-left-4sec",0,76,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel101","Novel101"
11,10,"Feb 14 2015","11:25:12",24,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel56",TRUE,0,NA,"test","Novel56",1,1592,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel114","Novel114",TRUE,8,NA,NA
11,11,"Feb 14 2015","11:25:12",26,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel107",TRUE,2,NA,"test","Novel107",2,1339,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel107","Novel107",TRUE,8,NA,NA
11,12,"Feb 14 2015","11:25:12",28,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel105",TRUE,1,NA,"test","Novel105",0,3762,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel97","Novel97",TRUE,8,NA,NA
11,13,"Feb 14 2015","11:25:12",30,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel52",TRUE,1,NA,"test","Novel52",2,1108,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel52","Novel52",TRUE,8,NA,NA
11,14,"Feb 14 2015","11:25:12",32,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel41",TRUE,2,NA,"test","Novel41",0,3042,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel49","Novel49",TRUE,8,NA,NA
11,15,"Feb 14 2015","11:25:12",34,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel124",TRUE,2,NA,"test","Novel124",2,877,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel124","Novel124",TRUE,8,NA,NA
11,8,"Feb 14 2015","11:25:12",20,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel121",FALSE,0,NA,"test","Novel90",0,8157,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel43","Novel43",TRUE,8,NA,NA
11,9,"Feb 14 2015","11:25:12",22,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel81",TRUE,0,NA,"test","Novel81",2,1222,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel81","Novel81",TRUE,8,NA,NA
11,8,"Feb 14 2015","11:25:12",19,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,2,NA,"exposure","Novel90",0,3388,"down-right-4sec",2,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel43","Novel43"
11,9,"Feb 14 2015","11:25:12",21,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,2,NA,"exposure","Novel81",2,5643,"down-left-4sec",0,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel81","Novel81"
11,10,"Feb 14 2015","11:25:12",23,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,0,NA,"exposure","Novel56",1,8037,"up-left-4sec",1,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel114","Novel114"
11,11,"Feb 14 2015","11:25:12",25,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel107",2,6946,"down-right-4sec",2,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel107","Novel107"
11,12,"Feb 14 2015","11:25:12",27,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,1,NA,"exposure","Novel105",0,7681,"up-right-4sec",3,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel97","Novel97"
11,13,"Feb 14 2015","11:25:12",29,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,2,NA,"exposure","Novel52",2,8927,"down-left-4sec",0,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel52","Novel52"
11,14,"Feb 14 2015","11:25:12",31,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,2,NA,"exposure","Novel41",0,6775,"down-left-4sec",0,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel49","Novel49"
11,15,"Feb 14 2015","11:25:12",33,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel124",2,8372,"down-left-4sec",0,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel124","Novel124"
12,10,"Feb 14 2015","11:25:50",24,"Live","75%_reliable","Zero",4,"Chrome","i think sometimes i clicked the picture but it did NOT get a red line around it, however it moved to the next screen, so not sure if it recorded the click or not!","Switch",1,"Novel80",FALSE,1,NA,"test","Novel74",1,1634,"straight-ahead",-1,1,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel61","Novel114",FALSE,1,NA,NA
12,11,"Feb 14 2015","11:25:50",26,"Live","75%_reliable","Zero",4,"Chrome","i think sometimes i clicked the picture but it did NOT get a red line around it, however it moved to the next screen, so not sure if it recorded the click or not!","Same",1,"Novel62",TRUE,0,NA,"test","Novel62",2,667,"straight-ahead",-1,1,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel60","Novel62",FALSE,1,NA,NA
12,12,"Feb 14 2015","11:25:50",28,"Live","75%_reliable","Zero",4,"Chrome","i think sometimes i clicked the picture but it did NOT get a red line around it, however it moved to the next screen, so not sure if it recorded the click or not!","Switch",0,"Novel89",FALSE,2,NA,"test","Novel98",0,569,"straight-ahead",-1,1,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel98","Novel36",FALSE,1,NA,NA
12,13,"Feb 14 2015","11:25:50",30,"Live","75%_reliable","Zero",4,"Chrome","i think sometimes i clicked the picture but it did NOT get a red line around it, however it moved to the next screen, so not sure if it recorded the click or not!","Same",1,"Novel138",TRUE,0,NA,"test","Novel138",2,1309,"straight-ahead",-1,1,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel99","Novel138",FALSE,1,NA,NA
12,14,"Feb 14 2015","11:25:50",32,"Live","75%_reliable","Zero",4,"Chrome","i think sometimes i clicked the picture but it did NOT get a red line around it, however it moved to the next screen, so not sure if it recorded the click or not!","Switch",1,"Novel16",FALSE,2,NA,"test","Novel48",0,1194,"straight-ahead",-1,1,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel48","Novel20",FALSE,1,NA,NA
12,15,"Feb 14 2015","11:25:50",34,"Live","75%_reliable","Zero",4,"Chrome","i think sometimes i clicked the picture but it did NOT get a red line around it, however it moved to the next screen, so not sure if it recorded the click or not!","Same",0,"Novel108",TRUE,2,NA,"test","Novel108",0,850,"straight-ahead",-1,1,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel9","Novel108",FALSE,1,NA,NA
12,8,"Feb 14 2015","11:25:50",20,"Live","75%_reliable","Zero",4,"Chrome","i think sometimes i clicked the picture but it did NOT get a red line around it, however it moved to the next screen, so not sure if it recorded the click or not!","Switch",0,"Novel123",FALSE,0,NA,"test","Novel79",0,6682,"straight-ahead",-1,1,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel79","Novel139",FALSE,1,NA,NA
12,9,"Feb 14 2015","11:25:50",22,"Live","75%_reliable","Zero",4,"Chrome","i think sometimes i clicked the picture but it did NOT get a red line around it, however it moved to the next screen, so not sure if it recorded the click or not!","Same",0,"Novel27",TRUE,2,NA,"test","Novel27",2,969,"straight-ahead",-1,1,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel27","Novel27",TRUE,1,NA,NA
12,8,"Feb 14 2015","11:25:50",19,"Live","75%_reliable","Zero",4,"Chrome","i think sometimes i clicked the picture but it did NOT get a red line around it, however it moved to the next screen, so not sure if it recorded the click or not!","Switch",0,NA,FALSE,2,NA,"exposure","Novel79",0,2021,"up-left-4sec",1,97,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel139","Novel79"
12,9,"Feb 14 2015","11:25:50",21,"Live","75%_reliable","Zero",4,"Chrome","i think sometimes i clicked the picture but it did NOT get a red line around it, however it moved to the next screen, so not sure if it recorded the click or not!","Same",0,NA,TRUE,2,NA,"exposure","Novel27",2,1581,"down-left-4sec",0,97,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel27","Novel27"
12,10,"Feb 14 2015","11:25:50",23,"Live","75%_reliable","Zero",4,"Chrome","i think sometimes i clicked the picture but it did NOT get a red line around it, however it moved to the next screen, so not sure if it recorded the click or not!","Switch",1,NA,FALSE,0,NA,"exposure","Novel74",1,2530,"down-left-4sec",0,97,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel114","Novel61"
12,11,"Feb 14 2015","11:25:50",25,"Live","75%_reliable","Zero",4,"Chrome","i think sometimes i clicked the picture but it did NOT get a red line around it, however it moved to the next screen, so not sure if it recorded the click or not!","Same",1,NA,FALSE,2,NA,"exposure","Novel62",2,1145,"up-left-4sec",1,97,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel62","Novel60"
